Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère,Modélisation de la dispersion atmosphérique
Lafarge Canada Inc.,Bath Cement Plant 6501 Highway 33,6501 Bath Rd Hwy 33,Loyalist,Industrial Minerals,Kingston,OPACITY,Legislation Non-Compliance,2021-10-28,2021-10-28,20, %,6min avg,2,24.3,24.3,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required,
Lafarge Canada Inc.,Bath Cement Plant 6501 Highway 33,6501 Bath Rd Hwy 33,Loyalist,Industrial Minerals,Kingston,OPACITY,Legislation Non-Compliance,2021-12-09,2021-12-09,20, %,6min avg,1,25.3,25.3,Conducting Study; Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved,
Lehigh Hanson Materials Limited/Materiaux Lehigh Hanson Limitee,Lehigh Cement,1370 Highway 49 Picton,Prince Edward,Industrial Minerals,Belleville,OPACITY,ECA/CofA/Permit Non-Compliance,2021-01-03,2021-12-31,20,%,10min avg,104,20.7,90.1,Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification - Additional Monitoring,Assessment Underway,
National Steel Car Limited,National Steel Car,600 Kenilworth Ave N,Hamilton,Miscellaneous Industrial,Hamilton,CHROMIUM,Legislation Non-Compliance,2021-01-01,2021-12-31,0.00014,µg/m³,annual avg,1,0.000452,0.000452,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Conducting Study; Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
National Steel Car Limited,National Steel Car,600 Kenilworth Ave N,Hamilton,Miscellaneous Industrial,Hamilton,IRON OXIDE,Legislation Non-Compliance,2021-01-01,2021-12-31,25,µg/m³,24h avg,1,36.5,36.5,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Conducting Study; Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
NOVA Chemicals (Canada) Ltd. / NOVA Chimie (Canada) Ltee.,510 Moore Line,510 Moore Line,St. Clair,Inorganic Chemicals,Sarnia,ETHYLENE,Policy/Guideline Non-Conformance,2021-03-25,2021-03-25,40,µg/m³,any,1,57,57,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved; Assessment Complete - No Action Required,
NOVA Chemicals Corporation,785 Petrolia Line,785 Petrolia Line,St. Clair,Petroleum Refineries,Sarnia,ETHYLENE,Policy/Guideline Non-Conformance,2021-04-07,2021-04-08,40,µg/m³,any,1,51.6,51.6,Operational Process Modification,Assessment Complete - Incident Resolved; Assessment Complete - No Action Required,Based on Air Dispersion Modeling
Owens Corning Insulating Systems Canada GP Inc.,Owens Corning Insulating Systems Canada GP Inc.,3450 McNicoll Ave,Toronto,Miscellaneous Industrial,Toronto,CHROMIUM,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,0.00014,µg/m³,annual avg,1,0.00122,0.00122,Additional Monitoring Underway,Assessment Underway; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Rayonier A.M. Canada Enterprises Inc.,Rayonier (formerly Tembec),1 Government Rd W,Kapuskasing,Pulp and Paper,Timmins,OPACITY,Legislation Non-Compliance,2021-02-19,2021-02-19,20, %,6min avg,1,47,47,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required,
Rayonier A.M. Canada Enterprises Inc.,Rayonier (formerly Tembec),1 Government Rd,Kapuskasing,Pulp and Paper,Timmins,OPACITY,ECA/CofA/Permit Non-Compliance; Legislation Non-Compliance,2021-04-29,2021-04-29,20, %,6min avg,1,39,57,New Equipment or Treatment Process Installed,Voluntary Abatement Program Underway,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-01-31,500,ppm,24h avg,61,505,4187,Other,Program Approval Issued,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-01-06,2021-01-30,20, %,6min avg,20,21,95,Other,Program Approval Issued,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-02-01,2021-02-28,500,ppm,24h avg,55,501,1404,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-02-01,2021-02-28,20, %,6min avg,20,21,100,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,500,ppm,24h avg,62,501,1612,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,20, %,6min avg,18,21,78,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,500,ppm,24h avg,60,501,1474,New/Amended Approval,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-04-02,2021-04-30,20, %,6min avg,17,21,94.4,New/Amended Approval,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,500,ppm,24h avg,52,501,2688,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-05-07,2021-05-27,20, %,6min avg,16,21,100,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,500,ppm,24h avg,49,501,2635,New Equipment or Treatment Process Installed,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-06-02,2021-06-25,20, %,6min avg,7,21,53.8,New Equipment or Treatment Process Installed,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,500,ppm,24h avg,47,501,2601,New Equipment or Treatment Process Installed,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-23,20, %,6min avg,11,21,65.9,New Equipment or Treatment Process Installed,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,500,ppm,24h avg,48,501,2983,Equipment Modified - Repaired - Replaced or Re-calibrated,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-08-02,2021-08-30,20,%,6min avg,9,21,43.5,Equipment Modified - Repaired - Replaced or Re-calibrated,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,500,ppm,24h avg,43,501,2106,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-25,20, %,6min avg,13,21,53.2,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-14,500,ppm,24h avg,28,501,3964,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,20, %,6min avg,19,21,89.2,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-11-02,2021-11-26,20, %,6min avg,16,21,54.7,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier A. M. Canada Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,ECA/CofA/Permit Non-Compliance,2021-12-01,2021-12-06,20, %,6min avg,6,21,62.2,Other,Other Abatement Action Taken,
Real Alloy Canada Ltd.,7496 Torbram Road,7496 Torbram Rd,Mississauga,Metal Castings,Halton-Peel,DIOXIN AND FURAN,Legislation Non-Compliance,2021-01-01,2021-12-31,0.1,TEQ/m³,24h avg,1,0.17,0.17,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Resolute FP Canada Inc.,156 Darrel Avenue,156 Darrel Ave,Thunder Bay,Pulp and Paper,Thunder Bay,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-03-11,2021-09-12,400,ppm,rolling avg,79,720,720,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway; Other Abatement Action Taken; Voluntary Abatement Program Underway,
Resolute FP Canada Inc.,156 Darrel Avenue,156 Darrel Ave,Thunder Bay,Pulp and Paper,Thunder Bay,OPACITY,ECA/CofA/Permit Non-Compliance,2021-06-26,2021-06-26,20, %,6min avg,1,21.5,21.5,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway; Other Abatement Action Taken; Voluntary Abatement Program Underway,
Resolute FP Canada Inc.,Resolute Forest Products,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,OPACITY,Legislation Non-Compliance,2021-08-13,2021-08-13,20, %,6min avg,1,27.1,27.1,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved,
St. Marys Cement Inc. (Canada),St. Marys Cement St. Marys Plant,585 Water Street,St. Marys,Industrial Minerals,London,OPACITY,ECA/CofA/Permit Non-Compliance,2021-06-17,2021-06-17,20, %,6min avg,1,35.4,35.4,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway,
St. Marys Cement Inc. (Canada),St. Marys Cement St. Marys Plant,585 Water Street,St. Marys,Industrial Minerals,London,OPACITY,ECA/CofA/Permit Non-Compliance,2021-07-02,2021-07-02,20, %,6min avg,3,21.6,25.2,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway,
St. Marys Cement Inc. (Canada),St. Marys Cement St. Marys Plant,585 Water Street,St. Marys,Industrial Minerals,London,OPACITY,ECA/CofA/Permit Non-Compliance,2021-07-03,2021-10-31,20, %,6min avg,6,29.5,100,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-01-01,2021-01-31,20, %,6min avg,16,21,56,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-02-01,2021-02-28,20, %,6min avg,12,21,36,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-03-01,2021-03-31,20, %,6min avg,21,21,87,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-04-01,2021-04-30,20, %,6min avg,12,21,38,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-05-01,2021-05-31,20, %,6min avg,22,21,61,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-06-01,2021-06-30,20, %,6min avg,20,21,86,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-07-01,2021-07-31,20, %,6min avg,18,21,44,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-08-01,2021-08-31,20, %,6min avg,18,21,43,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-09-01,2021-09-30,20, %,6min avg,23,21,63,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-10-01,2021-10-31,20, %,6min avg,26,21,69,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-11-01,2021-11-30,20, %,6min avg,20,21,91,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,530 Gage Ave N,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2021-12-01,2021-12-31,20, %,6min avg,26,21,55,None Required,Assessment Complete - No Action Required,
"Stericycle, ULC",95 Deerhurst Drive/Stericycle,3 and 4 - 95 Deerhurst Dr,Brampton,Miscellaneous Industrial,Halton-Peel,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-03-31,9,mg/m³,12h avg,2,10.3,361.8,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; New/Amended Approval; Operational Process Modification,Provincial Officer's Order Issued,
"Stericycle, ULC",95 Deerhurst Drive/Stericycle,3 and 4 - 95 Deerhurst Dr,Brampton,Miscellaneous Industrial,Halton-Peel,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-06-30,9,mg/m³,12h avg,3,9.5,12.1,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; New/Amended Approval; Operational Process Modification,Provincial Officer's Order Issued,
"Stericycle, ULC",95 Deerhurst Drive/Stericycle,3 and 4 - 95 Deerhurst Dr,Brampton,Miscellaneous Industrial,Halton-Peel,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-09-30,9,mg/m³,12h avg,2,10.8,13,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; New/Amended Approval; Operational Process Modification,Provincial Officer's Order Issued,
"Stericycle, ULC",95 Deerhurst Drive/Stericycle,3 and 4 - 95 Deerhurst Dr,Brampton,Miscellaneous Industrial,Halton-Peel,CARBON MONOXIDE,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-12-31,9,mg/m³,12h avg,1,30.7,30.7,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; New/Amended Approval; Operational Process Modification,Provincial Officer's Order Issued,
Terrapure Environmental; ,1333 Tonolli Road,1333 Tonolli Rd,Mississauga,Miscellaneous Industrial,Halton-Peel,SULPHUR DIOXIDE,Legislation Non-Compliance,2021-07-08,2021-07-09,690,µg/m³,1hr,1,1055,1055,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Conducting Study,Assessment Underway,Based on Air Dispersion Modeling
The Regional Municipality of Peel,G.E. Booth (Lakeview) Wastewater Treatment Facility - Lake Ontario,1300 Lakeshore Rd E,Mississauga,Municipal Sewage,Halton-Peel,TOTAL SUSPENDED MATTER,ECA/CofA/Permit Non-Compliance,2021-05-25,2021-11-26,20,mg/m³,any,2,21.4,25.2,Other,Assessment Underway,
Vale Canada Limited,Vale Canada Limited Copper Cliff Tailings,Copper Cliff,Greater Sudbury,Metal Mining and Refining,Sudbury,SULPHUR DIOXIDE,Legislation Non-Compliance; Upper Risk Threshold,2021-11-30,2021-12-02,690,µg/m³,1hr,1,2455,2455,Ceased Operations,Other Abatement Action Taken,Based on Air Dispersion Modeling
Zalev Brothers Co.,Zalev Brothers Co.,100 Grand Marais Rd E,Windsor,Iron and Steel,Windsor,IRON OXIDE,Legislation Non-Compliance,2021-03-11,2021-03-11,25,µg/m³,24h avg,1,31.46,31.46,None Required,Assessment Complete - Incident Resolved,
Zalev Brothers Co.,Zalev Brothers Co.,100 Grand Marais Rd E,Windsor,Iron and Steel,Windsor,IRON OXIDE,Legislation Non-Compliance,2021-05-22,2021-05-22,25,µg/m³,24h avg,1,28.46,28.46,None Required,Assessment Complete - Incident Resolved,
Zalev Brothers Co.,Zalev Brothers Co.,100 Grand Marais Rd E,Windsor,Iron and Steel,Windsor,IRON OXIDE,Legislation Non-Compliance,2021-07-15,2021-09-25,25,µg/m³,24h avg,4,25.88,41.18,Operational Process Modification,Assessment Complete - Incident Resolved,
Zalev Brothers Co.,Zalev Brothers Co.,100 Grand Marais Rd E,Windsor,Iron and Steel,Windsor,IRON OXIDE,Legislation Non-Compliance,2021-10-01,2021-11-12,25,µg/m³,24h avg,4,30.89,79.79,Operational Process Modification,Assessment Complete - Incident Resolved,
Zalev Brothers Co.,Zalev Brothers Co.,100 Grand Marais Rd E,Windsor,Iron and Steel,Windsor,MANGANESE,Legislation Non-Compliance,2021-10-19,2021-10-19,0.4,µg/m³,any,1,0.458,0.458,Operational Process Modification,Assessment Complete - Incident Resolved,
Zalev Brothers Co.,Zalev Brothers Co.,100 Grand Marais Rd E,Windsor,Iron and Steel,Windsor,TOTAL SUSPENDED MATTER,Legislation Non-Compliance,2021-10-19,2021-10-19,120,µg/m³,any,1,158,158,Operational Process Modification,Assessment Complete - Incident Resolved,
,,,,,,,,,,,,,,,,,,
"Ces données sont fournies à titre d’information seulement. Les installations responsables des rejets ont fourni la plupart des données de ce sommaire. Ces installations sont responsables de l’exactitude des données fournies. Certaines données sont aussi dérivées des données du ministère sur les rejets. Les mesures prises par les installations et par le ministère étaient à jour en octobre 2022. Pour obtenir des données actualisées, veuillez contacter le bureau de district ou de secteur concerné",,,,,,,,,,,,,,,,,,
