Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
Resolute FP Canada Inc.,Resolute Forest Products - Thunder Bay Mill,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,ACUTE LETHALITY - DAPHNIA,Approval / Permit Non-Compliance,2020-01-27,2020-01-27,0,acute toxicity,any,1,1,1,Additional Monitoring Underway; New/Modified Sampling Program Underway,Assessment Complete - Incident Resolved
Resolute FP Canada Inc.,Resolute Forest Products - Thunder Bay Mill,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,"SUSPENDED SOLIDS, TOTAL",Legislation Non-Compliance,2020-08-31,2020-08-31,38100,kg/d, /d,1,45750,45750,Action Plan Submitted - Implementing Improvements; Operational Process Modification,Assessment Complete - Incident Resolved
Rio Algom Limited,Pronto Mine and Tailings,Pronto Mine Rd,The North Shore,Metal Mining and Refining,Sault Ste. Marie,IRON,Approval / Permit Non-Compliance,2020-03-16,2020-04-06,1,mg/L,any,4,1.05,1.76,Additional Monitoring Underway,Assessment Complete - Incident Resolved
Ruthven Farms Inc.,1448 Road 4 East,1448 Road 4 East,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-04-01,2020-07-31,0.1,mg/L,rolling avg,1,0.232,0.232,Other,Assessment Underway
Ruthven Farms Inc.,1448 Road 4 East,1448 Road 4 East,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-05-01,2020-08-31,0.1,mg/L,rolling avg,1,0.194,0.194,Other,Assessment Underway
Ruthven Farms Inc.,1448 Road 4 East,1448 Road 4 East,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-06-01,2020-09-30,0.1,mg/L,rolling avg,1,0.164,0.164,Other,Assessment Underway
Ruthven Farms Inc.,1448 Road 4 East,1448 Road 4 East,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-07-01,2020-10-31,0.1,mg/L,rolling avg,1,0.16,0.16,Other,Assessment Underway
Ruthven Farms Inc.,1448 Road 4 East,1448 Road 4 East,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-08-01,2020-11-30,0.1,mg/L,rolling avg,1,0.2165,0.2165,Other,Assessment Underway
"Sandvik Canada, Inc.",Sandvik Groundwater Remediation System,425 McCartney Street and 265 DeCosta Street,Arnprior,Miscellaneous Industrial,Ottawa,"1,1,1,- TRICHLOROETHANE",Approval / Permit Non-Compliance,2020-04-16,2020-04-16,10,µg/L, /mon,1,46,46,Conducting Study,Assessment Underway
"Sandvik Canada, Inc.",Sandvik Groundwater Remediation System,425 McCartney Street and 265 DeCosta Street,Arnprior,Miscellaneous Industrial,Ottawa,"1,1,1,- TRICHLOROETHANE",Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-06-23,2020-06-23,10,µg/L, /mon,1,43,43,Additional Monitoring Underway,Assessment Complete - No Action Required
"Sandvik Canada, Inc.",Sandvik Groundwater Remediation System,425 McCartney Street and 265 DeCosta Street,Arnprior,Miscellaneous Industrial,Ottawa,"1,1-DICHLOROETHYLENE",Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-06-23,2020-06-23,4.1,µg/L, /mon,1,7.4,7.4,Additional Monitoring Underway,Assessment Complete - No Action Required
"Sandvik Canada, Inc.",Sandvik Groundwater Remediation System,425 McCartney Street and 265 DeCosta Street,Arnprior,Miscellaneous Industrial,Ottawa,DIOXANE,Approval / Permit Non-Compliance,2020-11-24,2020-11-24,250,µg/L, /mon,1,341,341,Conducting Study,Assessment Underway
"Sandvik Canada, Inc.",Sandvik Groundwater Remediation System,425 McCartney Street and 265 DeCosta Street,Arnprior,Miscellaneous Industrial,Ottawa,DIOXANE,Approval / Permit Non-Compliance,2020-12-23,2020-12-23,250,µg/L, /mon,1,310,310,Conducting Study,Assessment Underway
Shell Canada Energy,150 St. Clair Parkway,150 St. Clair Pky,St. Clair,Petroleum Refineries,Sarnia,Total Residual Chlorine,Approval / Permit Non-Compliance,2020-04-27,2020-04-27,0.01,mg/L,any,1,0.098,0.098,Operational Process Modification,Assessment Complete - Incident Resolved
Silani Sweet Cheese Limited,Silani Sweet Cheese Limited,4205 2nd Line R.R.1 Schomberg,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-01-01,2020-12-31,0.25,mg/L,annual avg,1,0.44,0.44,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken; Voluntary Abatement Program Underway
Silani Sweet Cheese Limited,Silani Sweet Cheese Limited,4205 2nd Line R.R.1 Schomberg,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-08-31,0.3,mg/L,mon avg,3,0.351,1.48,Action Plan Submitted - Implementing Improvements; Operational Process Modification,Assessment Underway; Other Abatement Action Taken
Silani Sweet Cheese Limited,Silani Sweet Cheese Limited,4205 2nd Line R.R.1 Schomberg,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-10-01,2020-12-31,0.3,mg/L,mon avg,3,0.34,1.11,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
Silani Sweet Cheese Limited,Silani Sweet Cheese Limited,4205 2nd Line R.R.1 Schomberg,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval / Permit Non-Compliance,2020-11-01,2020-11-30,10,mg/L,mon avg,1,11,11,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
Silani Sweet Cheese Limited,Silani Sweet Cheese Limited,4205 2nd Line R.R.1 Schomberg,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-11-01,2020-11-30,10,mg/L,mon avg,1,12.5,12.5,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
Silani Sweet Cheese Limited,Silani Sweet Cheese Limited,4205 2nd Line R.R.1 Schomberg,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-11-01,2020-11-30,2,mg/L,mon avg,1,2.86,2.86,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
"Soave Farms Company and 1313304 Alberta ULC, operating as Great Northern Seedlings",1507 Road 3 East,1507 Road 3 E,Kingsville,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-09-30,0.5,mg/L,rolling avg,1,0.66,0.66,Other,Assessment Underway
"Soave Farms Company and 1313304 Alberta ULC, operating as Great Northern Seedlings",1507 Road 3 East,1507 Road 3 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-06-01,2020-09-30,0.1,mg/L,rolling avg,1,0.14,0.14,Other,Assessment Underway
"Soave Farms Company and 1313304 Alberta ULC, operating as Great Northern Seedlings",1507 Road 3 East,1507 Road 3 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-07-01,2020-10-31,0.1,mg/L,rolling avg,1,0.12,0.12,Other,Assessment Underway
Soave Hydroponics Company and 1313304 Alberta ULC,1400 Road 3 East,1400 Road 3 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-08-01,2020-11-30,0.1,mg/L,rolling avg,1,0.12,0.12,Other,Assessment Underway
Sonoco Canada Corporation,Sonoco - Trent Valley Mill,5 Bernard Long Road,Quinte West,Pulp and Paper,Peterborough,ACUTE LETHALITY - DAPHNIA,Approval / Permit Non-Compliance,2020-06-02,2020-06-02,0,acute toxicity,any,1,1,1,None Required,Assessment Underway
Southshore Greenhouses Inc.,Southshore Greenhouses - 1746 Seacliff Drive,1746 Seacliff Dr,Kingsville,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-09-30,0.5,mg/L,rolling avg,1,2.05,2.05,Other,Assessment Underway
Southshore Greenhouses Inc.,Southshore Greenhouses - 1746 Seacliff Drive,1746 Seacliff Dr,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-06-01,2020-09-30,0.1,mg/L,rolling avg,1,0.58,0.58,Other,Assessment Underway
Southshore Greenhouses Inc.,Southshore Greenhouses - 1746 Seacliff Drive,1746 Seacliff Dr,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-06-01,2020-09-30,0.1,mg/L,rolling avg,1,0.12,0.12,Other,Assessment Underway
Terra International (Canada) Inc.,Terra International (Canada) Inc. - 161 Bickford Line,161 Bickford Line,St. Clair,Inorganic Chemicals,Sarnia,FLUORIDE,Legislation Non-Compliance,2020-09-23,2020-09-23,4,kg, /d,1,5.69,5.69,None Required,Assessment Complete - No Action Required
Terra International (Canada) Inc.,Terra International (Canada) Inc. - 161 Bickford Line,161 Bickford Line,St. Clair,Inorganic Chemicals,Sarnia,ALUMINUM,Legislation Non-Compliance,2020-12-02,2020-12-02,8.9,kg, /d,1,39.53,39.53,None Required,Assessment Complete - No Action Required
Terra International (Canada) Inc.,Terra International (Canada) Inc. - 161 Bickford Line,161 Bickford Line,St. Clair,Inorganic Chemicals,Sarnia,FLUORIDE,Legislation Non-Compliance,2020-12-02,2020-12-02,4,kg, /d,1,4.65,4.65,None Required,Assessment Complete - No Action Required
The Corporation of the Municipality of Kincardine,Kincardine Waste Management Centre (Ward 2 landfill),437 Sideroad 15 North,Kincardine,Miscellaneous Industrial,Owen Sound,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-01-14,2020-01-14,20,mg/L,/d,1,23,23,Additional Monitoring Underway,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Kincardine,Kincardine Waste Management Centre (Ward 2 landfill),437 Sideroad 15 North,Kincardine,Miscellaneous Industrial,Owen Sound,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-07-28,2020-07-28,0.7,mg/L, /d,1,0.81,0.81,None Required,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Kincardine,Kincardine Waste Management Centre (Ward 2 landfill),437 Sideroad 15 North,Kincardine,Miscellaneous Industrial,Owen Sound,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-08-25,2020-09-10,20,mg/L,/d,2,25,43,Additional Monitoring Underway,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Kincardine,Kincardine Waste Management Centre (Ward 2 landfill),437 Sideroad 15 North,Kincardine,Miscellaneous Industrial,Owen Sound,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-11-03,2020-11-03,20,mg/L,/d,1,25,25,Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Kincardine,Kincardine Waste Management Centre (Ward 2 landfill),437 Sideroad 15 North,Kincardine,Miscellaneous Industrial,Owen Sound,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-11-10,2020-11-16,5,mg/L,any,2,8.8,9.1,Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Regional Municipality of Niagara,Bridge Street Landfill,1300 Bridge Street Part 1 & 2 Reference Plan 11530,Fort Erie,Miscellaneous Industrial,Niagara,PHENOL,Approval / Permit Non-Compliance,2020-04-28,2020-04-28,0.004,mg/L,any,1,0.007,0.007,Additional Monitoring Underway; Training/Procedure Change,Assessment Complete - Incident Resolved
TransAlta (SC) Inc. as general partner for and on behalf of TransAlta (SC) L.P.,Sarnia Regional Cogeneration Plant (SRCP),230 - 1741 River Rd,Sarnia,Electric Power Generation,Sarnia,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-04-24,2020-04-24,50,mg/L, /d,1,59,59,Conducting Study,Assessment Complete - No Action Required
TransAlta (SC) Inc. as general partner for and on behalf of TransAlta (SC) L.P.,Sarnia Regional Cogeneration Plant (SRCP),230 - 1741 River Rd,Sarnia,Electric Power Generation,Sarnia,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-10-28,2020-10-28,50,mg/L, /d,1,70,70,Equipment Modified - Repaired - Replaced or Re-calibrated; New Equipment or Treatment Process Installed; Operational Process Modification; Training/Procedure Change,Assessment Complete - Incident Resolved
TransAlta (SC) Inc. as general partner for and on behalf of TransAlta (SC) L.P.,Sarnia Regional Cogeneration Plant (SRCP),230 - 1741 River Rd,Sarnia,Electric Power Generation,Sarnia,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-12-02,2020-12-02,50,mg/L, /d,1,54,54,New/Amended Approval,Additional Requirements Added in Approval/Permit
Unifay Investments Ltd.,Thornton Commercial Plaza,"Lot: 1, Concession: 7,  Geographic Township: INNISFIL, Essa, Township, County of Simcoe",Essa,Miscellaneous Industrial,Barrie,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-12-01,2020-12-31,10,mg/L,mon avg,1,13.3,13.3,Operational Process Modification,Assessment Complete - Incident Resolved
Vale Canada Limited,Vale Canada Limited - Port Colborne Refinery,187 Davis St,Port Colborne,Metal Mining and Refining,Niagara,ACUTE LETHALITY - TROUT,legislation Non-Compliance,2020-03-19,2020-03-19,0,acute toxicity,any,1,1,1,Action Plan Submitted - Implementing Improvements -  Conducting Study,Environmental Penalty Order Issued
Vale Canada Limited,Vale Canada Limited - Port Colborne Refinery,187 Davis St,Port Colborne,Metal Mining and Refining,Niagara,ACUTE LETHALITY - TROUT,legislation Non-Compliance,2020-09-23,2020-09-23,0,acute toxicity,any,1,1,1,Action Plan Submitted - Implementing Improvements -  Conducting Study,Environmental Penalty Order Issued
VERBIO Diesel Canada Corporation,VERBIO Diesel Canada Corporation,1 St. Clair Dr,Welland,Organic Chemicals Manufacturing,Niagara,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-01-25,2020-01-25,25,mg/L,any,1,39.4,39.4,Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved; Assessment Underway; Other Abatement Action Taken
VERBIO Diesel Canada Corporation,VERBIO Diesel Canada Corporation,1 St. Clair Dr,Welland,Organic Chemicals Manufacturing,Niagara,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-03-13,2020-03-28,25,mg/L,any,4,30,149,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; New Equipment or Treatment Process Installed,Assessment Underway; Other Abatement Action Taken
VERBIO Diesel Canada Corporation,VERBIO Diesel Canada Corporation,1 St. Clair Dr,Welland,Organic Chemicals Manufacturing,Niagara,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-11,2020-05-30,25,mg/L,any,3,34,73.4,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway,Assessment Underway
VERBIO Diesel Canada Corporation,VERBIO Diesel Canada Corporation,1 St. Clair Dr,Welland,Organic Chemicals Manufacturing,Niagara,OIL/GREASE,Approval / Permit Non-Compliance,2020-05-18,2020-05-18,15,mg/L,any,1,17.6,17.6,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway,Assessment Underway
VERBIO Diesel Canada Corporation,VERBIO Diesel Canada Corporation,1 St. Clair Dr,Welland,Organic Chemicals Manufacturing,Niagara,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-07-16,2020-07-16,25,mg/L,any,1,36.4,36.4,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; New Equipment or Treatment Process Installed; New/Modified Sampling Program Underway,Assessment Complete - Incident Resolved; Other Abatement Action Taken
VERBIO Diesel Canada Corporation,VERBIO Diesel Canada Corporation,1 St. Clair Dr,Welland,Organic Chemicals Manufacturing,Niagara,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-12-01,2020-12-01,25,mg/L,any,1,26.4,26.4,Additional Monitoring Underway; Other,Assessment Complete - Incident Resolved
Vertex Environmental Inc.,Intersection of Kingston Rd and Glen everest Rd,Kingston Rd intersection,Toronto,Miscellaneous Industrial,Toronto,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-10-28,2020-12-04,25,mg/L,any,4,27.4,2040,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
Walker Aggregates Inc.,McGregor Quarry,6781 North Side Road,Amherstburg,Industrial Minerals,Windsor,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-07-22,2020-07-22,25,mg/L,any,1,47,47,None Required,Assessment Complete - No Action Required
Walker Aggregates Inc.,Walker Aggregates - Ridgemount Quarries,2009 Ridgemount Rd,Fort Erie,Industrial Minerals,Niagara,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,2020-07-22,2020-08-06,0.02,mg/L,any,2,0.026,0.231,Additional Monitoring Underway; Operational Process Modification,Assessment Complete - Incident Resolved
Walker Aggregates Inc.,Walker Aggregates - Vineland Quarry,3614 Fly Rd,Lincoln,Industrial Minerals,Niagara,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-03-03,2020-03-03,25,mg/L,any,1,39,39,Additional Monitoring Underway,Other Abatement Action Taken
Wallbridge Mining Company Limited,Broken Hammer Open Pit,"Lot: 9, Concession: 4,  Geographic Township of Wisner, City of Greater Sudbury, District of Sudbury",Greater Sudbury,Metal Mining and Refining,Sudbury,PH - HIGH,Approval / Permit Non-Compliance,2020-06-10,2020-06-10,8.5,pH,any,1,9.26,9.26,Additional Monitoring Underway; ,Assessment Underway
Washington Mills Electro Minerals Corporation,7780 Stanley Avenue,7780 Stanley Ave,Niagara Falls,Inorganic Chemicals,Niagara,OIL/GREASE,Approval / Permit Non-Compliance,2020-09-28,2020-09-28,1,mg/L,any,1,1.2,1.2,Additional Monitoring Underway,Assessment Underway
Waste Management of Canada Corporation,Blenheim Landfill,20277 Base Rd,Chatham-Kent,Miscellaneous Industrial,Windsor,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,2020-04-22,2020-04-23,0.02,mg/L,any,1,0.021,0.021,Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; New Equipment or Treatment Process Installed,Voluntary Abatement Program Underway
WJI Farms Inc.,WJI Farms Inc.,433 Erie Street South,Leamington,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-01-01,2020-04-30,0.1,mg/L,rolling avg,1,0.14,0.14,Other,Other Abatement Action Taken
WJI Farms Inc.,WJI Farms Inc.,433 Erie Street South,Leamington,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-04-01,2020-07-31,0.5,mg/L,rolling avg,1,1.5,1.5,Other,Assessment Underway
WJI Farms Inc.,WJI Farms Inc.,433 Erie Street South,Leamington,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-08-31,0.5,mg/L,rolling avg,1,2,2,Additional Monitoring Underway,Assessment Underway
WJI Farms Inc.,WJI Farms Inc.,433 Erie Street South,Leamington,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-09-30,0.5,mg/L,rolling avg,1,2.29,2.29,Additional Monitoring Underway,Assessment Underway
