Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
Public Utilities Commission for the Municipality of Chatham-Kent,Dresden Water Pollution Control Plant,700 Camden St Dresden Ontario,Chatham-Kent,Municipal Sewage,Windsor,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,113,kg/d,mon avg,1,934,934,Operational Process Modification,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Ridgetown Wastewater Treatment Plant,12623 Mitton Line,Chatham-Kent,Municipal Sewage,Windsor,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-02-01,2021-02-28,5,mg/L,mon avg,1,12.7,12.7,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Ridgetown Wastewater Treatment Plant,12623 Mitton Line,Chatham-Kent,Municipal Sewage,Windsor,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-02-01,2021-02-28,11.74,kg/d,mon avg,1,18.73,18.73,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
Ray of Hope Inc.,2282 Queen,2282 Queen St S  Ray of Hope,Wilmot,Miscellaneous Communal,Guelph,NITRATE (AS NITROGEN),ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,10,mg/L,mon avg,4,11,45,None Required,Assessment Complete - No Action Required
Ray of Hope Inc.,2282 Queen,2282 Queen St S  Ray of Hope,Wilmot,Miscellaneous Communal,Guelph,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,10,mg/L,mon avg,2,10.5,10.5,None Required,Assessment Complete - No Action Required
Regional Municipality of Waterloo,Conestogo Sewage Treatment Plant,Lot:41 Concession: none,Woolwich,Municipal Sewage,Guelph,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-12-01,2021-12-31,0.3,mg/L,mon avg,1,0.88,0.88,Additional Monitoring Underway,Assessment Complete - Incident Resolved
Rupert Acres Limited,Rupert Acres Mobile Home Park,20 Rupert Acres Dr,Aweres,Miscellaneous Communal,Sault Ste. Marie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,40,mg/L,annual avg,1,83.67,83.67,Other,Assessment Underway; Other Abatement Action Taken
Rupert Acres Limited,Rupert Acres Mobile Home Park,20 Rupert Acres Dr,Aweres,Miscellaneous Communal,Sault Ste. Marie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,40,mg/L,annual avg,1,122.39,122.39,Other,Assessment Underway; Other Abatement Action Taken
Rupert Acres Limited,Rupert Acres Mobile Home Park,20 Rupert Acres Dr,Aweres,Miscellaneous Communal,Sault Ste. Marie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,40,mg/L,annual avg,1,172.82,172.82,Other,Assessment Underway; Other Abatement Action Taken
Seaway Valley Food & Travel Centre Inc.,Seaway Valley Food & Travel Centre Inc. - WTP,2690 Brookdale Ave,Cornwall,Miscellaneous Communal,Cornwall,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,2,mg/L,mon avg,1,2.83,2.83,Operational Process Modification,Assessment Complete - Incident Resolved
St. Lawrence Parks Commission,Ivy Lea Campsite,649 Thousand Islands Pky,Leeds and the Thousand Islands,Miscellaneous Communal,Kingston,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-05-01,2021-10-31,1,mg/L,seasonal avg,1,2.62,2.62,Operational Process Modification,Voluntary Abatement Program Underway
St. Lawrence Parks Commission,Ivy Lea Campsite,649 Thousand Islands Pky,Leeds and the Thousand Islands,Miscellaneous Communal,Kingston,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-10-31,5,mg/L,seasonal avg,1,17.1,17.1,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of Loyalist Township,Amherstview WPCP,"Lot: 37, Concession: 1,  Geographic Township: ERNESTOWN, Loyalist, Township, County of Lennox and Addington",Loyalist,Municipal Sewage,Kingston,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,200,CT/100mL,mon avg. on a geo. mean density,1,294,294,None Required,Assessment Complete - No Action Required
The Corporation of Loyalist Township,Amherstview WPCP,"Lot: 37, Concession: 1,  Geographic Township: ERNESTOWN, Loyalist, Township, County of Lennox and Addington",Loyalist,Municipal Sewage,Kingston,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,200,CT/100mL,mon avg. on a geo. mean density,1,709,709,None Required,Assessment Complete - No Action Required
The Corporation of Loyalist Township,Amherstview WPCP,"Lot: 37, Concession: 1,  Geographic Township: ERNESTOWN, Loyalist, Township, County of Lennox and Addington",Loyalist,Municipal Sewage,Kingston,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,200, CT/100ml,mon avg. on a geo. mean density,1,421,421,Operational Process Modification,Assessment Underway; Other Abatement Action Taken
The Corporation of Loyalist Township,Amherstview WPCP,"Lot: 37, Concession: 1,  Geographic Township: ERNESTOWN, Loyalist, Township, County of Lennox and Addington",Loyalist,Municipal Sewage,Kingston,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,200,CT/100mL,mon avg. on a geo. mean density,1,246,246,None Required,Assessment Complete - No Action Required
The Corporation of Loyalist Township,Amherstview WPCP,"Lot: 37, Concession: 1,  Geographic Township: ERNESTOWN, Loyalist, Township, County of Lennox and Addington",Kingston - District,Municipal Sewage,Kingston,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,200,CT/100mL,mon avg. on a geo. mean density,1,484,484,None Required,Assessment Complete - No Action Required
The Corporation of the City of Cornwall,Cornwall Wastewater Treatment Plant,2800 Montreal Rd E,Cornwall,Municipal Sewage,Cornwall,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,200,CT/100mL,mon avg. on a geo. mean density,1,256,256,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Operational Process Modification,Assessment Complete - No Action Required; Voluntary Abatement Program Underway
The Corporation of the City of Dryden,Dryden Sewage Treatment Plant,261 Marguerite St,Dryden,Municipal Sewage,Kenora,PH - LOW,ECA/CofA/Permit Non-Compliance,2021-01-03,2021-01-09,6,pH, /wk,1,5.98,5.98,None Required,Assessment Complete - Incident Resolved
The Corporation of the City of Kawartha Lakes,King's Bay Environmental Centre,233 Southcrest Rd Lot 2 Conc. B Lot 1 2 Conc. C former Mariposa Township,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,15,mg/L,annual avg,1,17.95,17.95,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,11,mg/L,annual avg,1,19.81,19.81,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,3,mg/L,mon avg,1,4,4,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,1.5,mg/L,mon avg,1,8.08,8.08,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,32.3,kg/d,mon avg,1,90.7,90.7,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,200,CT/100mL,mon avg. on a geo. mean density,1,1272.21,1272.21,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,0.2,mg/L,mon avg,1,0.43,0.43,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,1.5,mg/L,mon avg,1,19.71,19.71,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,32.3,kg/d,mon avg,1,173.66,173.66,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,1.5,mg/L,mon avg,1,10,10,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,ACUTE LETHALITY - TROUT,ECA/CofA/Permit Non-Compliance,2021-07-06,2021-07-06,0.5,acute toxicity,any,1,1,1,Additional Monitoring Underway,Assessment Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,200,CT/100mL,mon avg. on a geo. mean density,1,1327,1327,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,0.2,mg/L,mon avg,1,0.334,0.334,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,1.5,mg/L,mon avg,1,15.06,15.06,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,32.3,kg/d, /mon,1,118.73,118.73,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,1.5,mg/L,mon avg,1,15.53,15.53,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,32.3,kg/d,mon avg,1,160.11,160.11,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,200,CT/100mL,mon avg. on a geo. mean density,1,429.24,429.24,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,0.2,mg/L,mon avg,1,0.65,0.65,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,4.3,kg/d,mon avg,1,6.39,6.39,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,3,mg/L,mon avg,1,41.9,41.9,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,"48 Lagoon Road, Lindsay",Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,64.5,kg/d,mon avg,1,147.12,147.12,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kingston,409 Front Road,409 Front Rd,Kingston,Municipal Sewage,Kingston,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,1,mg/L,mon avg,1,1.3,1.3,None Required,Assessment Complete - Incident Resolved
The Corporation of the City of London,Greenway Wastewater Treatment Centre,109 Greenside Ave,London,Municipal Sewage,London,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,200,CT/100mL,mon avg. on a geo. mean density,1,500,500,New Equipment or Treatment Process Installed,Assessment Complete - Incident Resolved
The Corporation of the City of London,Greenway Wastewater Treatment Centre,109 Greenside Ave,London,Municipal Sewage,London,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,9,mg/L,mon avg,1,9.56,9.56,Other,Assessment Complete - Incident Resolved
The Corporation of the City of London,Greenway Wastewater Treatment Centre,109 Greenside Ave,London,Municipal Sewage,London,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,0.58,mg/L,mon avg,1,0.72,0.72,Other,Assessment Complete - Incident Resolved
The Corporation of the City of London,Greenway Wastewater Treatment Centre,109 Greenside Ave,London,Municipal Sewage,London,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,9,mg/L,mon avg,1,28.7,28.7,Other,Assessment Complete - Incident Resolved
The Corporation of the City of London,Greenway Wastewater Treatment Centre,109 Greenside Ave,London,Municipal Sewage,London,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,1522,kg/d, /mon,1,3689,3689,Other,Assessment Complete - Incident Resolved
The Corporation of the City of London,Vauxhall Pollution Control Plant,54 Price St,London,Municipal Sewage,London,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,200,CT/100mL,mon avg. on a geo. mean density,1,290,290,Action Plan Submitted - Implementing Improvements,Assessment Complete - Incident Resolved
The Corporation of the City of Pembroke,Pembroke Pollution Control Centre,98 Rankin St,Pembroke,Municipal Sewage,Ottawa,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,200,CT/100mL,mon avg. on a geo. mean density,1,493,493,Additional Monitoring Underway; Operational Process Modification,Assessment Underway
The Corporation of the City of Pembroke,Pembroke Pollution Control Centre,98 Rankin St,Pembroke,Municipal Sewage,Ottawa,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,200,CT/100mL,mon avg. on a geo. mean density,1,532,532,Additional Monitoring Underway; New/Modified Sampling Program Underway,Voluntary Abatement Program Underway
The Corporation of the City of Pembroke,Pembroke Pollution Control Centre,98 Rankin St,Pembroke,Municipal Sewage,Ottawa,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,200,CT/100mL,mon avg. on a geo. mean density,1,281,281,Action Plan Submitted - Implementing Improvements; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the City of Peterborough,Peterborough Wastewater Treatment Plant,425 Kennedy Road Peterborough,Peterborough,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-02-01,2021-02-28,0.39,mg/L,mon avg,1,0.45,0.45,Additional monitoring underway,Assessment Complete - No Action Required
The Corporation of the City of Peterborough,Peterborough Wastewater Treatment Plant,425 Kennedy Road Peterborough,Peterborough,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,0.39,mg/L,mon avg,1,0.48,0.48,Additional monitoring underway,Assessment Complete - No Action Required
The Corporation of the City of Peterborough,Peterborough Wastewater Treatment Plant,425 Kennedy Road Peterborough,Peterborough,Municipal Sewage,Peterborough,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,17.5,mg/L,mon avg,1,19.3,19.3,Additional monitoring underway,Assessment Complete - No Action Required
The Corporation of the City of Quinte West,Stonecrest Estates Sewage Treatment Plan,50 Aikins Rd,Quinte West,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,0.2,mg/L,mon avg,1,0.36,0.36,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
The Corporation of the City of Quinte West,Stonecrest Estates Sewage Treatment Plan,50 Aikins Rd,Quinte West,Municipal Sewage,Peterborough,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,10,mg/L,mon avg,1,15.4,15.4,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
The Corporation of the City of Temiskaming Shores,Haileybury Wastewater Treatment Plant,100 View St Haileybury,Temiskaming Shores,Municipal Sewage,North Bay,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,200,CT/100mL,mon avg. on a geo. mean density,1,3350,3350,New Equipment or Treatment Process Installed; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the City of Temiskaming Shores,Haileybury Wastewater Treatment Plant,100 View St Haileybury,Temiskaming Shores,Municipal Sewage,North Bay,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,200,CT/100mL,mon avg. on a geo. mean density,1,11741.9,11741.9,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the City of Temiskaming Shores,Haileybury Wastewater Treatment Plant,100 View St Haileybury,Temiskaming Shores,Municipal Sewage,North Bay,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,200,CT/100mL,mon avg. on a geo. mean density,1,891.2,891.2,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the City of Temiskaming Shores,Haileybury Wastewater Treatment Plant,100 View St Haileybury,Temiskaming Shores,Municipal Sewage,North Bay,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,200,CT/100mL,mon avg. on a geo. mean density,1,527.5,527.5,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the City of Temiskaming Shores,Haileybury Wastewater Treatment Plant,100 View St Haileybury,Temiskaming Shores,Municipal Sewage,North Bay,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,200,CT/100mL,mon avg. on a geo. mean density,1,1338,1338,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Temiskaming Shores,Haileybury Wastewater Treatment Plant,100 View St Haileybury,Temiskaming Shores,Municipal Sewage,North Bay,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,200,CT/100mL,mon avg. on a geo. mean density,1,25701,25701,Equipment Modified - Repaired - Replaced or Re-calibrated; New Equipment or Treatment Process Installed,Voluntary Abatement Program Underway
The Corporation of the City of Temiskaming Shores,North Cobalt Lagoon - Town of Haileybury,Proctors Rd,Haileybury,Municipal Sewage,North Bay,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,25,mg/L,mon avg,1,32.8,32.8,Operational Process Modification,Other Abatement Action Taken
The Corporation of the City of Thunder Bay,Atlantic Avenue Water Pollution Control Plant,901 Atlantic Ave Lots 2 3 5 6 7 Part Lot 4 Concession 1 Block A-F,Thunder Bay,Municipal Sewage,Thunder Bay,BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,25,mg/L,mon avg,1,36.8,36.8,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the City of Timmins,Bob's Lake Lagoon,300 Ida Lane,Timmins,Municipal Sewage,Timmins,"PHOSPHORUS, TOTAL",Policy/Guideline Non-Conformance,2021-01-01,2021-12-31,1,mg/L,annual avg,1,1.37,1.37,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Conducting Study,Assessment Underway; Voluntary Abatement Program Underway
The Corporation of the City of Timmins,Whitney-Tisdale Sewage Treatment Plant Collection System,815 Gervais St N,Timmins,Municipal Sewage,Timmins,"PHOSPHORUS, TOTAL",Policy/Guideline Non-Conformance,2021-01-01,2021-12-31,1,mg/L,annual avg,1,1.42,1.42,New/Amended Approval; Other,Assessment Underway; Voluntary Abatement Program Underway
The Corporation of the City of Toronto,Bermondsey Transfer Station - 188 Bermondsey Road,188 Bermondsey Rd,Toronto,Municipal Sewage,Toronto,BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-04-21,2021-04-21,15,mg/L,monthly,1,192,192,Additional Monitoring Underway,Assessment Underway; Other Abatement Action Taken
The Corporation of the City of Toronto,Bermondsey Transfer Station - 188 Bermondsey Road,188 Bermondsey Rd,Toronto,Municipal Sewage,Toronto,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-04-21,2021-04-21,25,mg/L,monthly,1,119,119,Additional Monitoring Underway,Assessment Underway; Other Abatement Action Taken
The Corporation of the City of Toronto,Bermondsey Transfer Station - 188 Bermondsey Road,188 Bermondsey Rd,Toronto,Municipal Sewage,Toronto,BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-11-09,2021-11-09,15,mg/L,monthly,1,16.4,16.4,Additional Monitoring Underway; Conducting Study; New Equipment or Treatment Process Installed,Additional Requirements Added in Approval/Permit; Assessment Underway
The Corporation of the City of Windsor,Little River Pollution Control Plant #2,9400 Little River Rd,Windsor,Municipal Sewage,Windsor,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,15,mg/L,mon avg,1,18.63,18.63,None Required,Assessment Complete - No Action Required
The Corporation of the City of Windsor,Little River Pollution Control Plant #2,9400 Little River Rd,Windsor,Municipal Sewage,Windsor,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-09-19,2021-09-19,25,mg/L, /d,1,172,172,None Required,Assessment Complete - No Action Required
The Corporation of the City of Windsor,Lou Romano Water Reclamation Plant,4155 Ojibway Pky  Windsor Riverfront,Windsor,Municipal Sewage,Windsor,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-10-31,50, %,/mon,1,57,57,None Required,Assessment Complete - No Action Required
The Corporation of the City of Windsor,Lou Romano Water Reclamation Plant,4155 Ojibway Pky  Windsor Riverfront,Windsor,Municipal Sewage,Windsor,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-30,15,mg/L,mon avg,1,19,19,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the City of Windsor,Lou Romano Water Reclamation Plant,4155 Ojibway Pky  Windsor Riverfront,Windsor,Municipal Sewage,Windsor,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-30,0.5,mg/L,mon avg,1,0.63,0.63,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the City of Windsor,Lou Romano Water Reclamation Plant,4155 Ojibway Pky  Windsor Riverfront,Windsor,Municipal Sewage,Windsor,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-30,15,mg/L,mon avg,1,30.3,30.3,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the City of Windsor,Lou Romano Water Reclamation Plant,4155 Ojibway Pky  Windsor Riverfront,Windsor,Municipal Sewage,Windsor,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-30,3270,kg/d, /mon,1,3460,3460,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the City of Windsor,Lou Romano Water Reclamation Plant,4155 Ojibway Pky  Windsor Riverfront,Windsor,Municipal Sewage,Windsor,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,15,mg/L,mon avg,1,23,23,None Required,Assessment Complete - No Action Required
