Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
The Corporation of the Municipality of Chatham-Kent,Tilbury Wastewater Treatment Plant,"Lot 20 & 21, Concession 3",Lakeshore,Municipal Sewage,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-07-31,0.5,mg/L,mon avg,2,0.74,0.78,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Municipality of Chatham-Kent,Tilbury Wastewater Treatment Plant,"Lot 20 & 21, Concession 3",Lakeshore,Municipal Sewage,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-09-01,2020-10-31,0.5,mg/L,mon avg,2,0.69,0.75,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Municipality of Chatham-Kent,Tilbury Wastewater Treatment Plant,"Lot 20 & 21, Concession 3",Lakeshore,Municipal Sewage,Windsor,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-10-01,2020-10-31,2,mg/L,mon avg,1,5.8,5.8,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Municipality of French River,Noelville Sewage Lagoon,"Lot: 11, Concession: 3,  Geographic Township: MARTLAND, French River, District of Sudbury",French River,Municipal Sewage,Sudbury,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-04-17,2020-05-13,25,mg/L,seasonal avg,1,49.8,49.8,Additional Monitoring Underway; Conducting Study; New Equipment or Treatment Process Installed; Operational Process Modification,Assessment Underway; Voluntary Abatement Program Underway
The Corporation of the Municipality of Lambton Shores,Grand Bend WWTF,70145 Mollard Line,Lambton Shores,Municipal Sewage,Sarnia,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-09-01,2020-09-30,2,mg/L,mon avg,1,3.9,3.9,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
The Corporation of the Municipality of Lambton Shores,Indian Hills Estates Subdivision,9173 Indian Hills Trail W,Lambton Shores,Municipal Sewage,Sarnia,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-06-01,2020-06-30,3,mg/L,mon avg,1,27.6,27.6,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved; Assessment Complete - No Action Required
The Corporation of the Municipality of Markstay-Warren,Warren Wastewater Treatment Lagoon,"Lot: 12, Concession: 6,  Kirkpatrick Township, Municipality of West Nipissing, District of Nipissing",West Nipissing,Municipal Sewage,North Bay,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,40,mg/L,seasonal avg,1,40,40.3,None Required,Assessment Complete - No Action Required
The Corporation of the Municipality of Port Hope,Port Hope Sewage Treatment Plant,100 Lake St,Port Hope,Municipal Sewage,Peterborough,TOTAL RESIDUAL CHLORINE,Approval / Permit Non-Compliance,2020-02-28,2020-02-28,0.04,mg/L,/week,1,0.09,0.09,Training/procedure change,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Port Hope,Port Hope Sewage Treatment Plant,100 Lake St,Port Hope,Municipal Sewage,Peterborough,TOTAL RESIDUAL CHLORINE,Approval / Permit Non-Compliance,2020-08-10,2020-08-10,0.02,mg/L,/week,1,0.07,0.07,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Port Hope,Port Hope Sewage Treatment Plant,100 Lake St,Port Hope,Municipal Sewage,Peterborough,TOTAL RESIDUAL CHLORINE,Approval / Permit Non-Compliance,2020-08-19,2020-08-19,0.02,mg/L,/week,1,0.15,0.15,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Powassan,Powassan WPCP - Lagoons,"Lots 17 & 18, Concession: 13,  Geographic Township of Himsworth, Municipality of Powassan, District of Parry Sound",Powassan,Municipal Sewage,North Bay,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-05,2020-06-02,25,mg/L,seasonal avg,1,25.3,25.3,None Required,Assessment Complete - Incident Resolved
The Corporation of the Municipality of South Huron,Exeter Wastewater Treatment Plant,71042 Airport Line,South Huron,Municipal Sewage,Owen Sound,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,2020-02-01,2020-02-29,0.1,mg/L,mon avg,1,0.143,0.143,None Required,Assessment Complete - No Action Required
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-01-01,2020-01-31,15,mg/L,mon avg,1,21,21,Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-02-01,2020-02-29,15,mg/L,mon avg,1,23.5,23.5,Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-02-01,2020-02-29,5,mg/L,mon avg,1,8.35,8.35,Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-03-01,2020-03-31,5,mg/L,mon avg,1,19.5,19.5,Additional Monitoring Underway; Conducting Study; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-04-01,2020-04-30,10,mg/L,mon avg,1,12.75,12.75,Additional Monitoring Underway; Conducting Study; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-04-01,2020-04-30,3,mg/L,mon avg,1,16.6,16.6,Additional Monitoring Underway; Conducting Study; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,10,mg/L,mon avg,1,16.75,16.75,Additional Monitoring Underway; Conducting Study; Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-05-01,2020-05-31,3,mg/L,mon avg,1,4.23,4.23,Additional Monitoring Underway; Conducting Study; Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-06-30,10,mg/L,mon avg,1,17.6,17.6,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Operational Process Modification,Assessment Underway; Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Mount Brydges Sewage Treatment Plant,22416 Mill Rd,Strathroy-Caradoc,Municipal Sewage,London,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-07-01,2020-07-31,10,mg/L,mon avg,1,10.75,10.75,Additional Monitoring Underway,Voluntary Abatement Program Underway
The Corporation of the Municipality of Strathroy-Caradoc,Strathroy Sewage Treatment Plant,27886 & 27888 Pike Road,Adelaide Metcalfe,Municipal Sewage,London,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-10-01,2020-10-31,10,mg/L,mon avg,1,12.75,12.75,Additional Monitoring Underway; Conducting Study,Voluntary Abatement Program Underway
The Corporation of the Municipality of Temagami,Temagami North Lagoon,37 Cedar Ave,Temagami,Municipal Sewage,North Bay,FLOW,Approval / Permit Non-Compliance,2020-04-05,2020-10-26,1200,m³, /d,2,1208,1278,Additional Monitoring Underway,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Temagami,Temagami South Lagoon,22 Jack Guppy Way S,Temagami,Municipal Sewage,North Bay,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-13,2020-06-04,25,mg/L,seasonal avg,1,27.6,27.6,Operational Process Modification,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Temagami,Temagami South Lagoon,22 Jack Guppy Way S,Temagami,Municipal Sewage,North Bay,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-13,2020-06-04,71.9,kg/d,seasonal avg,1,79.4,79.4,Operational Process Modification,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Thames Centre,Dorchester WPCP,4835 Hamilton Rd,Thames Centre,Municipal Sewage,London,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-09-01,2020-09-30,2,mg/L,mon avg,1,2.27,2.27,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Thames Centre,Thorndale Wastewater Treatment Plant,16651 Thorndale Road,Thames Centre,Municipal Sewage,London,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-12-01,2020-12-31,0.65,mg/L,mon avg,1,0.84,0.84,Operational Process Modification,Assessment Complete - Incident Resolved
The Corporation of the Municipality of Trent Hills,Warkworth Waste Stabilization Ponds,"Lot 18, Concession 3, Geographic Township of Perry",Trent Hills,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-04-20,2020-05-13,3,mg/L,seasonal avg,1,5.72,5.72,None Required,Assessment Complete - No Action Required
The Corporation of the Municipality of West Elgin,West Lorne Water Pollution Control Plant,25030 Thomson Line,West Elgin,Municipal Sewage,London,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-01-01,2020-01-31,10,mg/L,mon avg,1,21.5,21.5,None Required,Assessment Complete - No Action Required
The Corporation of the Municipality of West Nipissing,Field Sewage Treatment Plant,"Lot: 14, Concession: 5,  Field Township, Municipality of West Nipissing, District of Nipissing",West Nipissing,Municipal Sewage,North Bay,ESCHERICHIA COLI,Approval / Permit Non-Compliance,2020-03-01,2020-03-31,200,CT/100 mL,mon avg. on a geo. mean density,1,293,293,None Required,Assessment Complete - Incident Resolved
The Corporation of the Municipality of West Nipissing,Field Sewage Treatment Plant,"Lot: 14, Concession: 5,  Field Township, Municipality of West Nipissing, District of Nipissing",West Nipissing,Municipal Sewage,North Bay,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-03-01,2020-06-30,25,mg/L,mon avg,2,25.2,26.1,None Required,Assessment Complete - Incident Resolved
The Corporation of the Municipality of West Nipissing,Field Sewage Treatment Plant,"Lot: 14, Concession: 5,  Field Township, Municipality of West Nipissing, District of Nipissing",West Nipissing,Municipal Sewage,North Bay,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-03-01,2020-03-31,0.66,kg/d,mon avg,1,0.87,0.87,None Required,Assessment Complete - Incident Resolved
The Corporation of the Town of Amherstburg,Boblo Island (RBC) WPCP,2 Boblo Island Blvd,Amherstburg,Municipal Sewage,Windsor,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-08-01,2020-08-31,1.5,mg/L,mon avg,1,1.85,1.85,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Town of Aylmer,Aylmer Lagoon,9853 Rogers Rd,Malahide,Municipal Sewage,London,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-03-17,2020-03-17,2.8,mg/L,any,1,4,4,Conducting Study,Voluntary Abatement Program Underway
The Corporation of the Town of Aylmer,Aylmer Lagoon,9853 Rogers Rd,Malahide,Municipal Sewage,London,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-04-08,2020-04-08,1.2,mg/L,any,1,6.7,6.7,Conducting Study,Voluntary Abatement Program Underway
The Corporation of the Town of Aylmer,Aylmer Lagoon,9853 Rogers Rd,Malahide,Municipal Sewage,London,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-04-15,2020-04-15,1.2,mg/L,any,1,7.8,7.8,Conducting Study,Voluntary Abatement Program Underway
The Corporation of the Town of Aylmer,Aylmer Lagoon,9853 Rogers Rd,Malahide,Municipal Sewage,London,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-04-21,2020-04-21,1.2,mg/L,any,1,8,8,Conducting Study,Voluntary Abatement Program Underway
The Corporation of the Town of Cobalt,Cobalt Constructed Wetland Sewage Treatment Plant,100 Hudson Bay Rd,Cobalt,Municipal Sewage,North Bay,"SUSPENDED SOLIDS, TOTAL",Legislation Non-Compliance; Order Non-Compliance,2020-08-01,2020-08-31,242,kg, /mon,1,286.22,286.22,Other,Director's Order Issued; Voluntary Abatement Program Underway
The Corporation of the Town of Cochrane,Cochrane Water Pollution Control Plant,500 Water Plant Road,Cochrane,Municipal Sewage,Timmins,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-01-01,2020-12-31,20,mg/L,annual avg,1,21.56,21.56,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
The Corporation of the Town of Cochrane,Cochrane Water Pollution Control Plant,500 Water Plant Road,Cochrane,Municipal Sewage,Timmins,PH - LOW,Approval / Permit Non-Compliance,2020-03-01,2020-03-31,6,pH,any,6,5.6,5.96,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
The Corporation of the Town of Cochrane,Vaillancourt Trailer Park,"Lot: 18, Concession: 2,  Geographic Township: GLACKMEYER",Cochrane,Municipal Sewage,Timmins,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-04-15,2020-05-31,1,mg/L,seasonal avg,1,1.3,1.3,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Town of Cochrane,Vaillancourt Trailer Park,"Lot: 18, Concession: 2,  Geographic Township: GLACKMEYER",Cochrane,Municipal Sewage,Timmins,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-05-19,2020-05-27,1,mg/L,seasonal avg,1,1.27,1.27,Operational Process Modification,Assessment Complete - No Action Required
The Corporation of the Town of Espanola - Ontario Clean Water Agency,Espanola Sewage Treatment Plant,200 Bois St,Espanola,Municipal Sewage,Sudbury,ESCHERICHIA COLI,Approval / Permit Non-Compliance,2020-09-01,2020-09-30,200,CT/100 mL,mon avg. on a geo. mean density,1,300.6,300.6,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Town of Gore Bay,Gore Bay Sewage Lagoon,15 Water St,Gore Bay,Municipal Sewage,Sudbury,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-04-22,2020-05-11,40,mg/L,seasonal avg,1,43.8,43.8,None Required,Assessment Complete - No Action Required
The Corporation of the Town of Hanover,Hanover Water Pollution Control Plant,718 7th Ave,Hanover,Municipal Sewage,Owen Sound,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval / Permit Non-Compliance,2020-10-01,2020-10-31,25,mg/L,mon avg,1,32,32,Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Assessment Complete - Incident Resolved
The Corporation of the Town of Hearst,Hearst Drinking Water System,1215 Edward St,Hearst,Municipal Sewage,Timmins,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-10-15,2020-10-15,25,mg/L,any,1,109,109,Other,Assessment Underway
The Corporation of the Town of Kingsville,Cottam Lagoon,168 Belle River Rd,Kingsville,Municipal Sewage,Windsor,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-12-01,2020-12-31,4,mg/L,mon avg,1,8.5,8.5,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
The Corporation of the Town of Kingsville,Lakeshore West WPCP,690 Heritage Rd,Kingsville,Municipal Sewage,Windsor,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-05-01,2020-05-31,8.1,kg/d,mon avg,1,9.4,9.4,Conducting Study,Voluntary Abatement Program Underway
The Corporation of the Town of Kirkland Lake,Kirkland Lake WWTP,510 Archer Dr,Kirkland Lake,Municipal Sewage,Timmins,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-01-01,2020-01-31,0.5,mg/L,mon avg,1,0.594,0.594,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Town of Lakeshore,South Woodslee Water Pollution Control Plant,1711 King St,Lakeshore,Municipal Sewage,Windsor,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-03-01,2020-03-31,1.05,kg/d,mon avg,1,1.69,1.69,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the Town of Lakeshore,South Woodslee Water Pollution Control Plant,1711 King St,Lakeshore,Municipal Sewage,Windsor,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-04-01,2020-04-30,0.63,kg/d,mon avg,1,1.45,1.45,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the Town of Lakeshore,South Woodslee Water Pollution Control Plant,1711 King St,Lakeshore,Municipal Sewage,Windsor,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,10,mg/L,mon avg,1,15,15,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
The Corporation of the Town of Lakeshore,South Woodslee Water Pollution Control Plant,1711 King St,Lakeshore,Municipal Sewage,Windsor,PH - LOW,Approval / Permit Non-Compliance,2020-10-05,2020-10-05,6,pH, /d,1,5.4,5.4,Training/Procedure Change,Assessment Complete - Incident Resolved
The Corporation of the Town of Lakeshore,South Woodslee Water Pollution Control Plant,1711 King St,Lakeshore,Municipal Sewage,Windsor,PH - LOW,Approval / Permit Non-Compliance,2020-10-06,2020-10-06,6,pH, /d,1,5.5,5.5,Training/Procedure Change,Assessment Complete - Incident Resolved
The Corporation of the Town of Lakeshore,South Woodslee Water Pollution Control Plant,1711 King St,Lakeshore,Municipal Sewage,Windsor,PH - LOW,Approval / Permit Non-Compliance,2020-10-07,2020-10-07,6,pH, /d,1,5.4,5.4,Training/Procedure Change,Assessment Complete - Incident Resolved
The Corporation of the Town of Marathon,Marathon Wastewater Treatment Plant,41 Howe St Lot 21 Concession 9,Marathon,Municipal Sewage,Thunder Bay,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-01-01,2020-12-31,1,mg/L,/d,11,1.05,6.08,Conducting Study,Assessment Underway
The Corporation of the Town of Marathon,Marathon Wastewater Treatment Plant,41 Howe St Lot 21 Concession 9,Marathon,Municipal Sewage,Thunder Bay,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-01-01,2020-12-31,15,mg/L,/d,3,16.1,19.6,Conducting Study,Assessment Underway
The Corporation of the Town of Marathon,Marathon Wastewater Treatment Plant,41 Howe St Lot 21 Concession 9,Marathon,Municipal Sewage,Thunder Bay,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-06-17,2020-06-17,1,mg/L, /d,1,1.15,1.15,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
The Corporation of the Town of Marathon,Marathon Wastewater Treatment Plant,41 Howe St Lot 21 Concession 9,Marathon,Municipal Sewage,Thunder Bay,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-06-17,2020-06-17,10,mg/L, /d,1,19.6,19.6,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
The Corporation of the Town of Marathon,Marathon Wastewater Treatment Plant,41 Howe St Lot 21 Concession 9,Marathon,Municipal Sewage,Thunder Bay,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-11-05,2020-11-05,1,mg/L, /2wk,1,2.06,2.06,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Town of Marathon,Marathon Wastewater Treatment Plant,41 Howe St Lot 21 Concession 9,Marathon,Municipal Sewage,Thunder Bay,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-11-19,2020-11-19,1,mg/L, /2wk,1,1.05,1.05,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Town of Marathon,Marathon Wastewater Treatment Plant,41 Howe St Lot 21 Concession 9,Marathon,Municipal Sewage,Thunder Bay,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-12-02,2020-12-02,1,mg/L, /2wk,1,2.69,2.69,Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Town of Northeastern Manitoulin and The Islands,Little Current Sewage Treatment Plant and Lagoon,Lot 24 Conc. 11,Howland,Municipal Sewage,Sudbury,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-04-24,2020-05-07,25,mg/L,seasonal avg,1,27.2,27.2,None Required,Assessment Complete - No Action Required
The Corporation of the Town of Orangeville,Orangeville WPCP,16 Townline Rd E,Orangeville,Municipal Sewage,Guelph,"NITROGEN, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-06-30,7.1,mg/L,mon avg,1,7.5,7.5,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Town of Parry Sound,Parry Sound Wastewater Treatment Plant,35 McFarlane St,Parry Sound,Municipal Sewage,North Bay,PH - LOW,Approval / Permit Non-Compliance,2020-07-08,2020-07-08,6,pH,any,1,5.8,5.8,None Required,Assessment Complete - No Action Required
The Corporation of the Town of Penetanguishene,Fox Street WPCP,146 Fox St,Penetanguishene,Municipal Sewage,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-07-01,2020-07-31,0.2,mg/L,mon avg,1,0.32,0.32,Additional Monitoring Underway,Assessment Complete - Incident Resolved
The Corporation of the Town of Penetanguishene,Philip H. Jones Pollution Control Plant,24 Main St,Penetanguishene,Municipal Sewage,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,0.13,mg/L,mon avg,1,0.14,0.14,Additional Monitoring Underway,Assessment Complete - No Action Required
The Corporation of the Town of Petrolia,Petrolia Wastewater Treatment Plant,546 Maude St,Petrolia,Municipal Sewage,Sarnia,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,0.74,mg/L,mon avg,1,1.48,1.48,None Required,Assessment Complete - No Action Required
The Corporation of the Town of Petrolia,Petrolia Wastewater Treatment Plant,546 Maude St,Petrolia,Municipal Sewage,Sarnia,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,0.74,mg/L,mon avg,1,1.13,1.13,None Required,Assessment Complete - No Action Required
The Corporation of the Town of Petrolia,Petrolia Wastewater Treatment Plant,546 Maude St,Petrolia,Municipal Sewage,Sarnia,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,10,mg/L,mon avg,1,39,39,None Required,Assessment Complete - No Action Required
The Corporation of the Town of Petrolia,Petrolia Wastewater Treatment Plant,546 Maude St,Petrolia,Municipal Sewage,Sarnia,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,10,mg/L,mon avg,1,10,10,None Required,Assessment Complete - No Action Required
The Corporation of the Town of Petrolia,Petrolia Wastewater Treatment Plant,546 Maude St,Petrolia,Municipal Sewage,Sarnia,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,52.6,kg/d,mon avg,1,70.8,70.8,None Required,Assessment Complete - No Action Required
The Corporation of the Town of Plympton-Wyoming,Plympton STP,"4043 Aberarder Line, Camlachie",Plympton-Wyoming,Municipal Sewage,Sarnia,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-06-30,1,mg/L,mon avg,1,1.08,1.08,Equipment Modified - Repaired - Replaced or Re-calibrated; Technical Standard requested by the sector,Assessment Complete - Incident Resolved; Assessment Complete - No Action Required
The Corporation of the Town of Plympton-Wyoming,Plympton STP,"4043 Aberarder Line, Camlachie",Plympton-Wyoming,Municipal Sewage,Sarnia,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-07-01,2020-07-31,15,mg/L,mon avg,1,20.5,20.5,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Town of Plympton-Wyoming,Plympton STP,"4043 Aberarder Line, Camlachie",Plympton-Wyoming,Municipal Sewage,Sarnia,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-07-01,2020-07-31,3,mg/L,mon avg,1,7.23,7.23,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Town of Plympton-Wyoming,Plympton STP,"4043 Aberarder Line, Camlachie",Plympton-Wyoming,Municipal Sewage,Sarnia,ESCHERICHIA COLI,Approval / Permit Non-Compliance,2020-08-01,2020-08-31,200,CT/100 mL,mon avg. on a geo. mean density,1,273,273,Operational Process Modification,Assessment Complete - Incident Resolved
The Corporation of the Town of Plympton-Wyoming,Plympton STP,"4043 Aberarder Line, Camlachie",Plympton-Wyoming,Municipal Sewage,Sarnia,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-08-01,2020-08-31,1,mg/L,mon avg,1,1.27,1.27,Operational Process Modification,Assessment Complete - Incident Resolved
The Corporation of the Town of Plympton-Wyoming,Plympton STP,"4043 Aberarder Line, Camlachie",Plympton-Wyoming,Municipal Sewage,Sarnia,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-08-01,2020-08-31,15,mg/L,mon avg,1,28,28,Operational Process Modification,Assessment Complete - Incident Resolved
The Corporation of the Town of Plympton-Wyoming,Plympton STP,"4043 Aberarder Line, Camlachie",Plympton-Wyoming,Municipal Sewage,Sarnia,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,2020-08-01,2020-08-31,3,mg/L,mon avg,1,24.48,24.48,Operational Process Modification,Assessment Complete - Incident Resolved
