Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,06/17/2023,06/17/2023,6,pH,daily,1,5.5,5.5,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,06/19/2023,06/22/2023,6, pH,daily,4,5.7,5.9,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,06/22/2023,06/22/2023,9,pH,daily,1,9.1,9.1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,07/02/2023,07/05/2023,6, pH,daily,3,4.9,5.3,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,07/06/2023,07/08/2023,9, pH,daily,3,9.3,9.7,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,Acute Lethality - DAPHNIA MAGNA,Approval/Permit Non-Compliance,07/10/2023,07/10/2023,0,acute toxicity,mon,1,1,1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,07/16/2023,07/16/2023,9,pH,daily,1,9.1,9.1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,07/22/2023,07/23/2023,6, pH,daily,2,4.4,4.7,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,08/08/2023,08/11/2023,6, pH,daily,3,5.2,6,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,08/12/2023,08/13/2023,9, pH,daily,2,9.2,9.9,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,08/14/2023,08/19/2023,9, pH,daily,3,9,9.8,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,08/17/2023,08/18/2023,6, pH,daily,2,5.4,5.8,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,08/20/2023,08/20/2023,9,pH,daily,1,9.1,9.1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,08/21/2023,08/26/2023,6, pH,daily,3,5,5.8,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,08/28/2023,08/30/2023,9, pH,daily,3,9,9.9,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,09/03/2023,09/06/2023,6, pH,daily,4,4.9,6,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,09/13/2023,09/15/2023,9, pH,daily,3,9.6,10.3,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,Acute Lethality - DAPHNIA MAGNA,Approval/Permit Non-Compliance,09/13/2023,09/13/2023,0,acute toxicity,mon,1,1,1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,09/18/2023,09/18/2023,6,pH,daily,1,5.9,5.9,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,Acute Lethality - DAPHNIA MAGNA,Approval/Permit Non-Compliance,10/04/2023,10/04/2023,0,acute toxicity,mon,1,1,1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,Acute Lethality - Rainbow Trout,Approval/Permit Non-Compliance,10/04/2023,10/04/2023,0,acute toxicity,mon,1,1,1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,10/11/2023,10/13/2023,9, pH,daily,3,9.8,11.1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,10/18/2023,10/19/2023,6, pH,daily,2,5.5,5.5,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,10/27/2023,10/28/2023,9, pH,daily,2,9.7,9.9,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,10/28/2023,10/28/2023,6,pH,daily,1,5.2,5.2,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,10/29/2023,11/04/2023,6, pH,daily,4,4.5,5.6,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,10/29/2023,11/03/2023,9, pH,daily,4,9.6,10.3,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,Acute Lethality - Rainbow Trout,Approval/Permit Non-Compliance,11/01/2023,11/01/2023,0,acute toxicity,mon,1,1,1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,Acute Lethality - DAPHNIA MAGNA,Approval/Permit Non-Compliance,11/01/2023,11/01/2023,0,acute toxicity,mon,1,1,1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,11/05/2023,11/11/2023,6, pH,daily,5,5,5.6,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,11/06/2023,11/09/2023,9, pH,daily,4,9.6,10.7,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,11/12/2023,11/12/2023,6,pH,daily,1,5.6,5.6,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,11/14/2023,11/16/2023,9, pH,daily,3,9.5,9.8,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,11/21/2023,11/22/2023,6, pH,daily,2,5.6,5.7,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,11/23/2023,11/25/2023,9, pH,daily,3,9.4,11.1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,11/26/2023,12/02/2023,9, pH,daily,6,9.6,12.1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,12/03/2023,12/09/2023,9, pH,daily,7,9.7,12.1,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,12/09/2023,12/09/2023,6,pH,daily,1,4.8,4.8,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,12/10/2023,12/12/2023,6, pH,daily,2,5.2,5.9,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,12/14/2023,12/16/2023,9, pH,daily,3,9.3,9.9,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,12/17/2023,12/22/2023,6, pH,daily,5,5.2,5.8,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,12/23/2023,12/24/2023,9, pH,daily,2,11.3,11.4,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - HIGH,Approval/Permit Non-Compliance,12/25/2023,12/29/2023,9, pH,daily,4,9.4,10,Additional Monitoring Underway,Director’s Order
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,12/26/2023,12/30/2023,6, pH,daily,3,5.2,5.8,Additional Monitoring Underway,Director’s Order
"Ces données sont fournies à titre d’information seulement. Les installations responsables des rejets ont fourni la plupart des données de ce sommaire. Ces installations sont responsables de l’exactitude des données fournies. Certaines données sont aussi dérivées des données du ministère sur les rejets. Les mesures prises par les installations et par le ministère étaient à jour en Septembre 2024. Pour obtenir des données actualisées, veuillez contacter le bureau de district ou de secteur concerné",,,,,,,,,,,,,,,,,
