Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
The Corporation of the Village of Casselman,Casselman Lagoons,224 LAURIER ST,Casselman,Municipal Sewage,Cornwall,ESCHERICHIA COLI,Approval / Permit Non-Compliance,02/01/2022,02/28/2022,200,CT/100mL,mon avg. on a geo. mean density,1,857.6,857.6,Conducting Study; New Equipment or Treatment Process Installed,Assessment Underway
The Corporation of the Village of Casselman,Casselman Lagoons,224 LAURIER ST,Casselman,Municipal Sewage,Cornwall,ESCHERICHIA COLI,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,200,CT/100mL,mon avg. on a geo. mean density,1,600,600,Other,Assessment Underway
The Corporation of the Village of Casselman,Casselman Lagoons,224 LAURIER ST,CASSELMAN,Municipal Sewage,Cornwall,Flow,Approval / Permit Non-Compliance,10/01/2022,12/31/2022,"267,650",m³,seasonal,1,288874,288874,Action Plan Submitted,Addressed w/o Intervention
The Corporation of the Nation Municipality,St. Albert WSP Lagoon,"1665 ROUTE 900 WEST, ST-ALBERT, ON, K0A 3C0",ST-ALBERT,Municipal Sewage,Cornwall,HYDROGEN SULPHIDE,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,0.89,mg/L,/mon,1,1.32,1.32,Resolved w/o Actions Required,Voluntary Abatement Program Underway
The Corporation of the Nation Municipality,St. Albert WSP Lagoon,"1665 ROUTE 900 WEST, ST-ALBERT, ON, K0A 3C0",ST-ALBERT,Municipal Sewage,Cornwall,HYDROGEN SULPHIDE,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,42,kg,/mon,1,74,74,Resolved w/o Actions Required,Voluntary Abatement Program Underway
KINGSTON,Cataraqui Bay (Kingston West) Wastewater Treatment Plant,"409 FRONT RD, KINGSTON, ON K7M 5R8",KINGSTON,Municipal Sewage,Kingston,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,08/01/2022,08/31/2022,1,mg/L,/mon,1,1.16,1.16,Operational Process Modified,Addressed w/o Intervention
KINGSTON,Cataraqui Bay (Kingston West) Wastewater Treatment Plant,"409 FRONT RD, KINGSTON, ON K7M 5R8",KINGSTON,Municipal Sewage,Kingston,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,10/01/2022,10/31/2022,1.01,mg/L,/mon,1,1.03,1.03,Operational Process Modified,Addressed w/o Intervention
KINGSTON,Cataraqui Bay (Kingston West) Wastewater Treatment Plant,"409 FRONT RD, KINGSTON, ON K7M 5R8",KINGSTON,Municipal Sewage,Kingston,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,11/01/2022,11/30/2022,1,mg/L,/mon,1,1.1,1.1,Operational Process Modified,Addressed w/o Intervention
OPINICON INC.,Opinicon Resort,"1697 CHAFFEY'S LOCK RD, RIDEAU LAKES, ON K0G 1E0",RIDEAU LAKES,Miscellaneous Communal,Kingston,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,01/28/2022,12/06/2022,20, mg/L,any,5,25,128,Other,Assessment Underway
OPINICON INC.,Opinicon Resort,"1697 CHAFFEY'S LOCK RD, RIDEAU LAKES, ON K0G 1E0",RIDEAU LAKES,Miscellaneous Communal,Kingston,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,05/31/2022,06/23/2022,20, mg/L,any,2,30,38,Other,Assessment Underway
OPINICON INC.,Opinicon Resort,"1697 CHAFFEY'S LOCK RD, RIDEAU LAKES, ON K0G 1E0",RIDEAU LAKES,Miscellaneous Communal,Kingston,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,05/31/2022,05/31/2022,20,mg/L,any,1,30,30,Other,Assessment Underway
OPINICON INC.,Opinicon Resort,"1697 CHAFFEY'S LOCK RD, RIDEAU LAKES, ON K0G 1E0",RIDEAU LAKES,Miscellaneous Communal,Kingston,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval / Permit Non-Compliance,06/23/2022,08/26/2022,20, mg/L,any,3,91,130,Other,Assessment Underway
ST. LAWRENCE PARKS COMMISSION,Ivy Lea Campground,"649 THOUSAND ISLANDS PKY, LEEDS AND THE THOUSAND ISLANDS, ON K0E 1L0",LEEDS AND THE THOUSAND ISLANDS,Miscellaneous Communal,Kingston,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,05/24/2022,10/11/2022,1,mg/L,seasonal avg,1,1.41,1.41,Other,Assessment Underway
The Corporation of Loyalist Township,Amherstview WPCP,4326 Taylor Kidd Blvd ,Loyalist,Municipal Sewage,Kingston,ESCHERICHIA COLI,Approval / Permit Non-Compliance,07/01/2022,07/31/2022,200,CT/100mL,mon avg. on a geo. mean density,1,422,840,Operational Process Modification,Assessment Complete - No Action Required
The Corporation of Loyalist Township,Amherstview WPCP,4326 Taylor Kidd Blvd ,Loyalist,Municipal Sewage,Kingston,ESCHERICHIA COLI,Approval / Permit Non-Compliance,08/01/2022,08/31/2022,200,CT/100mL,mon avg. on a geo. mean density,1,1124,12300,Operational Process Modification,Assessment Complete - No Action Required
The Corporation of Loyalist Township,Amherstview WPCP,4326 Taylor Kidd Blvd ,Loyalist,Municipal Sewage,Kingston,ESCHERICHIA COLI,Approval / Permit Non-Compliance,09/01/2022,09/30/2022,200,CT/100mL,mon avg. on a geo. mean density,1,408,640,Operational Process Modification,Assessment Complete - No Action Required
The Corporation of Loyalist Township,Amherstview WPCP,4326 Taylor Kidd Blvd ,Loyalist,Municipal Sewage,Kingston,ESCHERICHIA COLI,Approval / Permit Non-Compliance,10/01/2022,10/31/2022,200,CT/100mL,mon avg. on a geo. mean density,1,224,500,Operational Process Modification,Assessment Complete - No Action Required
The Corporation of Loyalist Township,Amherstview WPCP,4326 Taylor Kidd Blvd ,Loyalist,Municipal Sewage,Kingston,PH - HIGH,Approval / Permit Non-Compliance,10/04/2022,10/31/2022,9.5,pH,any,4,9.6,9.84,Additional Monitoring Underway,Assessment Complete - No Action Required
The Corporation of Loyalist Township,Amherstview WPCP,4326 Taylor Kidd Blvd ,Loyalist,Municipal Sewage,Kingston,PH - HIGH,Approval / Permit Non-Compliance,11/14/2022,11/18/2022,9.5,pH,any,5,9.71,9.87,Operational Process Modification,Assessment Complete - No Action Required
The Corporation of Loyalist Township,Bath Water Pollution Control Plant,50 Sir John Johnson Dr Bath,Loyalist,Municipal Sewage,Kingston,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,01/01/2022,01/31/2022,1,mg/L,mon avg,1,1.1,1.1,Operational Process Modification,Assessment Complete - Incident Resolved
Boundary Road Development Inc.,Boundary Road Distribution Centre,5225 Boundary Rd,Ottawa,Miscellaneous Communal,Ottawa,PH - LOW,Approval / Permit Non-Compliance,06/10/2022,06/10/2022,6,pH,any,1,5.3,5.3,"Action Plan Submitted - Implementing Improvements, Additional Monitoring Underway",Assessment Complete - Incident Resolved
Greely Village Centre Owners Association Inc.,Greely Village Centre Water's Edge,South of Parkway Road East of Bank Street and west of Sales Barn Road Part of Lots 73 and 74 Concession 5 RCP 902,Ottawa,Miscellaneous Communal,Ottawa,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,05/01/2022,05/31/2022,10,mg/L,mon avg,1,11.2,11.2,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
Greely Village Centre Owners Association Inc.,Greely Village Centre Water's Edge,South of Parkway Road East of Bank Street and west of Sales Barn Road Part of Lots 73 and 74 Concession 5 RCP 902,Ottawa,Miscellaneous Communal,Ottawa,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,08/01/2022,08/31/2022,10,mg/L,mon avg,1,10.4,10.4,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
Greely Village Centre Owners Association Inc.,Greely Village Centre Water's Edge,South of Parkway Road East of Bank Street and west of Sales Barn Road Part of Lots 73 and 74 Concession 5 RCP 902,Ottawa,Miscellaneous Communal,Ottawa,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,08/01/2022,08/31/2022,0.1,mg/L,mon avg,1,0.23,0.23,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
Greely Village Centre Owners Association Inc.,Greely Village Centre Water's Edge,South of Parkway Road East of Bank Street and west of Sales Barn Road Part of Lots 73 and 74 Concession 5 RCP 902,Ottawa,Miscellaneous Communal,Ottawa,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,09/01/2022,09/30/2022,15,mg/L,mon avg,1,16.4,16.4,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
Greely Village Centre Owners Association Inc.,Greely Village Centre Water's Edge,South of Parkway Road East of Bank Street and west of Sales Barn Road Part of Lots 73 and 74 Concession 5 RCP 902,Ottawa,Miscellaneous Communal,Ottawa,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,09/01/2022,09/30/2022,0.1,mg/L,mon avg,1,0.13,0.13,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
"The Corporation of the Town of Carleton Place
",Carleton Place Water Pollution Control Plant,122 Patterson Cres,Carleton Place,Municipal Sewage,Ottawa,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,06/01/2022,06/30/2022,4,mg/L,mon avg,1,8.8,8.8,Other,Assessment Complete - No Action Required
The Corporation of the Township of Madawaska Valley,Barry's Bay Sewage Treatment Plant,107 Lakeshore Dr,Madawaska Valley,Municipal Sewage,Ottawa,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,10/01/2022,10/31/2022,15,mg/L,mon avg,1,17,17,Action Plan Submitted - Implementing Improvements; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Township of Madawaska Valley,Barry's Bay Sewage Treatment Plant,107 Lakeshore Dr,Madawaska Valley,Municipal Sewage,Ottawa,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,10/01/2022,10/31/2022,0.2,mg/L,mon avg,1,0.5,0.5,Action Plan Submitted - Implementing Improvements; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the Township of Madawaska Valley,Barry's Bay Sewage Treatment Plant,107 Lakeshore Dr,Madawaska Valley,Municipal Sewage,Ottawa,ESCHERICHIA COLI,Approval / Permit Non-Compliance,10/01/2022,10/31/2022,200,CT/100mL,mon avg. on a geo. mean density,1,1113,1113,Action Plan Submitted - Implementing Improvements; Operational Process Modification,Voluntary Abatement Program Underway
BURLEIGH FALLS INN & SUITES,Burleigh Falls Inn & Suites,"4791 HIGHWAY 28, NORTH KAWARTHA, ON K0L 2H0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,06/01/2022,10/31/2022,2, mg/L,/d,4,2.4,12,Equipment Modified/Repaired,Event Resolved
CAPREIT Apartments Inc.,Sunny Creek Estates,63 Whites Rd,Quinte West,Miscellaneous Communal,Peterborough,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,01/31/2022,01/31/2022,15,mg/L,mon avg,1,19,19,Operational Process Modification,Assessment Complete - No Action Required
CAPREIT Apartments Inc.,Sunny Creek Estates,63 Whites Rd,Quinte West,Miscellaneous Communal,Peterborough,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,02/28/2022,02/28/2022,15,mg/L,mon avg,1,17,17,Operational Process Modification,Assessment Complete - No Action Required
CAPREIT Apartments Inc.,Sunny Creek Estates,63 Whites Rd,Quinte West,Miscellaneous Communal,Peterborough,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval / Permit Non-Compliance,02/28/2022,02/28/2022,25,mg/L,mon avg,1,28,28,Operational Process Modification,Assessment Complete - No Action Required
CAPREIT Apartments Inc.,Sunny Creek Estates,63 Whites Rd,Quinte West,Miscellaneous Communal,Peterborough,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,03/31/2022,03/31/2022,15,mg/L,mon avg,1,17,17,Operational Process Modification,Assessment Complete - No Action Required
CAPREIT Apartments Inc.,Sunny Creek Estates,63 Whites Rd,Quinte West,Miscellaneous Communal,Peterborough,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,12/31/2022,12/31/2022,15,mg/L,mon avg,1,27,27,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway,Assessment Complete - Incident Resolved
HK TRAVEL CENTRES,Port Hope ONroute Service Station,"LOT:31 AND 32, CONCESSION:2, GEOTOWNSHIP:PORT HOPE, PORT HOPE, ON ",PORT HOPE,Miscellaneous Communal,Peterborough,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,10,mg/L,mon avg,1,10.8,10.8,Resolved w/o Actions Required,Addressed w/o Intervention
HK TRAVEL CENTRES,Port Hope ONroute Service Station,"LOT:31 AND 32, CONCESSION:2, GEOTOWNSHIP:PORT HOPE, PORT HOPE, ON ",PORT HOPE,Miscellaneous Communal,Peterborough,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,10/01/2022,10/31/2022,10,mg/L,mon avg,1,10.8,10.8,Resolved w/o Actions Required,Addressed w/o Intervention
HK TRAVEL CENTRES,Port Hope ONroute Service Station,"LOT:31 AND 32, CONCESSION:2, GEOTOWNSHIP:PORT HOPE, PORT HOPE, ON ",PORT HOPE,Miscellaneous Communal,Peterborough,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,11/01/2022,11/30/2022,0.3,mg/L,mon avg,1,0.59,0.59,Other,Addressed w/o Intervention
HK TRAVEL CENTRES,Port Hope ONroute Service Station,"LOT:31 AND 32, CONCESSION:2, GEOTOWNSHIP:PORT HOPE, PORT HOPE, ON ",PORT HOPE,Miscellaneous Communal,Peterborough,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,12/01/2022,12/31/2022,10,mg/L,mon avg,1,12.5,12.5,Resolved w/o Actions Required,Addressed w/o Intervention
The Corporation of the City of Kawartha Lakes,Fenelon Falls Water Pollution Control Plant,"216 ELLICE ST, FENELON FALLS",KAWARTHA LAKES,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,01/01/2022,01/31/2022,0.5,mg/L,mon avg,1,0.7,0.7,Equipment Modified/Repaired,Addressed w/o Intervention
The Corporation of the City of Kawartha Lakes,Fenelon Falls Water Pollution Control Plant,"216 ELLICE ST, FENELON FALLS",KAWARTHA LAKES,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,01/01/2022,01/31/2022,7,mg/L,mon avg,1,8.49,8.49,Equipment Modified/Repaired,Addressed w/o Intervention
The Corporation of the City of Kawartha Lakes,Fenelon Falls Water Pollution Control Plant,"216 ELLICE ST, FENELON FALLS",KAWARTHA LAKES,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,02/01/2022,02/28/2022,7,mg/L,mon avg,1,7.78,7.78,Equipment Modified/Repaired,Addressed w/o Intervention
The Corporation of the City of Kawartha Lakes,Fenelon Falls Water Pollution Control Plant,"216 ELLICE ST, FENELON FALLS",KAWARTHA LAKES,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,7,mg/L,mon avg,1,8.12,8.12,Equipment Modified/Repaired,Addressed w/o Intervention
The Corporation of the City of Kawartha Lakes,Fenelon Falls Water Pollution Control Plant,"216 ELLICE ST, FENELON FALLS",KAWARTHA LAKES,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,12.6,kg/d,mon avg,1,15.18,15.18,Equipment Modified/Repaired,Addressed w/o Intervention
The Corporation of the City of Kawartha Lakes,Fenelon Falls Water Pollution Control Plant,"216 ELLICE ST, FENELON FALLS",KAWARTHA LAKES,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,04/01/2022,04/30/2022,3.5,mg/L,mon avg,1,6.71,6.71,Equipment Modified/Repaired,Addressed w/o Intervention
The Corporation of the City of Kawartha Lakes,Fenelon Falls Water Pollution Control Plant,"216 ELLICE ST, FENELON FALLS",KAWARTHA LAKES,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,04/01/2022,04/30/2022,6.3,kg/d,mon avg,1,10.09,10.09,Equipment Modified/Repaired,Addressed w/o Intervention
The Corporation of the City of Kawartha Lakes,Fenelon Falls Water Pollution Control Plant,"216 ELLICE ST, FENELON FALLS",KAWARTHA LAKES,Municipal Sewage,Peterborough,PH - LOW,Approval / Permit Non-Compliance,08/22/2022,08/22/2022,6,pH,any,1,5.92,5.92,Operational Process Modified,Addressed w/o Intervention
SELWYN,Lakefield Wastewater Treatment Plant,1256 County Road 33,Selwyn,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,08/01/2022,08/31/2022,3,mg/L,mon avg,1,4.8,4.8,Operational Process Modification,Assessment Complete - Incident Resolved
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,02/01/2022,02/28/2022,3,mg/L, /mon,1,3.25,3.25,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,3,mg/L, /mon,1,5.1,5.1,New Equipment or Treatment Process Installed,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,64.5,kg/d, /mon,1,95.8,95.8,New Equipment or Treatment Process Installed,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,04/01/2022,04/30/2022,3,mg/L, /mon,1,9.28,9.28,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,04/01/2022,04/30/2022,64.5,kg/d, /mon,1,134.97,134.97,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,05/01/2022,05/31/2022,1.5,mg/L, /mon,1,11.26,11.26,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,05/01/2022,05/31/2022,32.3,kg/d, /mon,1,142.71,142.71,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,06/01/2022,06/30/2022,1.5,mg/L, /mon,1,14.23,14.23,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,06/01/2022,06/30/2022,32.3,kg/d, /mon,1,191.51,191.51,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,07/01/2022,07/31/2022,1.5,mg/L, /mon,1,18,18,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,07/01/2022,07/31/2022,32.3,kg/d, /mon,1,180.56,180.56,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,08/01/2022,08/31/2022,1.5,mg/L, /mon,1,17.4,17.4,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,08/01/2022,08/31/2022,32.3,kg/d, /mon,1,146.86,146.86,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,09/01/2022,09/30/2022,1.5,mg/L, /mon,1,11.42,11.42,New Equipment or Treatment Process Installed,Voluntary Abatement Program Underway
The Corporation of the City of Kawartha Lakes,Lindsay Water Pollution Control Plant,48 Lagoon Rd,Kawartha Lakes,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,09/01/2022,09/30/2022,32.3,kg/d, /mon,1,104.06,104.06,New Equipment or Treatment Process Installed,Voluntary Abatement Program Underway
The Corporation of the City of Peterborough,Peterborough Waste Water Treatment Plant,425 Kennedy Rd  ,Peterborough,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,08/01/2022,08/31/2022,0.35,mg/L,mon avg,1,0.61,0.61,Action Plan Submitted - Implementing Improvements,Assessment Complete - Incident Resolved
The Corporation of the City of Peterborough,Peterborough Waste Water Treatment Plant,425 Kennedy Rd  ,Peterborough,Municipal Sewage,Peterborough,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,08/01/2022,08/31/2022,10,mg/L,mon avg,1,22.8,22.8,Action Plan Submitted - Implementing Improvements,Assessment Complete - Incident Resolved
The Corporation of the City of Peterborough,Peterborough Waste Water Treatment Plant,425 Kennedy Rd  ,Peterborough,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,09/01/2022,09/30/2022,0.39,mg/L,mon avg,1,0.43,0.43,Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the City of Peterborough,Peterborough Waste Water Treatment Plant,425 Kennedy Rd  ,Peterborough,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,09/01/2022,09/30/2022,6,mg/L,mon avg,1,8.6,8.6,Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway
The Corporation of the City of Peterborough,Peterborough Waste Water Treatment Plant,425 Kennedy Rd  ,Peterborough,Municipal Sewage,Peterborough,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,10/01/2022,10/31/2022,0.39,mg/L,mon avg,1,0.57,0.57,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the City of Peterborough,Peterborough Waste Water Treatment Plant,425 Kennedy Rd  ,Peterborough,Municipal Sewage,Peterborough,ESCHERICHIA COLI,Approval / Permit Non-Compliance,10/01/2022,10/31/2022,200,CT/100mL,mon avg. on a geo. mean density,1,224,224,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
The Corporation of the Municipality of Brighton,Brighton Lagoon,100 County Road 64,Brighton,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,01/01/2022,01/31/2022,17,mg/L,mon avg,1,18.43,18.43,Conducting Study; New/Amended Approval; Operational Process Modification,Assessment Underway; Technical Standard under development; Voluntary Abatement Program Underway
The Corporation of the Municipality of Brighton,Brighton Lagoon,100 County Road 64,Brighton,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,02/01/2022,02/28/2022,17,mg/L,mon avg,1,19.6,19.6,New/Modified Sampling Program Underway; Operational Process Modification; Other,Assessment Underway; Other Abatement Action Taken; Technical Standard under development
The Corporation of the Municipality of Brighton,Brighton Lagoon,100 County Road 64,Brighton,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,05/01/2022,05/31/2022,14,mg/L,mon avg,1,15.5,15.5,Conducting Study; Operational Process Modification; Other,Assessment Underway; Other Abatement Action Taken; Voluntary Abatement Program Underway
The Corporation of the Municipality of Brighton,Brighton Lagoon,100 County Road 64,Brighton,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,06/01/2022,06/30/2022,14,mg/L,mon avg,1,20.2,20.2,Conducting Study; Operational Process Modification; Other,Assessment Underway; Other Abatement Action Taken; Voluntary Abatement Program Underway
The Corporation of the Municipality of Brighton,Brighton Lagoon,100 County Road 64,Brighton,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,07/01/2022,07/31/2022,14,mg/L,mon avg,1,16.5,16.5,Conducting Study; Operational Process Modification; Other,Other Action Taken
The Corporation of the Municipality of Port Hope,Port Hope Wastewater Treatment Plant,100 Lake St,Port Hope,Municipal Sewage,Peterborough,TOTAL RESIDUAL CHLORINE,Approval / Permit Non-Compliance,07/04/2022,07/04/2022,0.02,mg/L,any,1,0.12,0.12,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
The Corporation of the Town of Cobourg,Cobourg Water Pollution Control Plant No. 1,420 King St W,Cobourg,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,01/01/2022,01/31/2022,6,mg/L,mon avg,1,7.7,7.7,Operational Process Modification,Assessment Underway; Other Abatement Action Taken
The Corporation of the Town of Cobourg,Cobourg Water Pollution Control Plant No. 1,420 King St W,Cobourg,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,02/01/2022,02/28/2022,6,mg/L,mon avg,1,11.86,11.86,Other,Assessment Underway; Voluntary Abatement Program Underway
The Corporation of the Town of Cobourg,Cobourg Water Pollution Control Plant No. 1,420 King St W,Cobourg,Municipal Sewage,Peterborough,TOTAL AMMONIA NITROGEN,Approval / Permit Non-Compliance,02/01/2022,02/28/2022,82,kg/d,mon avg,1,97.4,97.4,Other,Assessment Underway; Voluntary Abatement Program Underway
