Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère,Modélisation de la dispersion atmosphérique
Glencore Canada Corporation,Glencore Canada Corporation Sudbury Integrated Nickel Operations - Sudbury Smelter Complex,"Lot 11, Concession: 3, City of Greater Sudbury, District of Sudbury",Greater Sudbury,Metal Mining and Refining,Sudbury,IRON,Legislation Non-Compliance,2020-03-16,2020-03-16,25,µg/m³,24hr,1,30.696,30.696,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway,
Glencore Canada Corporation,Glencore Canada Corporation Sudbury Integrated Nickel Operations - Sudbury Smelter Complex,"Lot 11, Concession: 3, City of Greater Sudbury, District of Sudbury",Greater Sudbury,Metal Mining and Refining,Sudbury,SUSPENDED PARTICULATE MATTER (< 44 µm diameter),Legislation Non-Compliance,2020-03-16,2020-03-16,120,µg/m³,24hr,1,130,130,Action Plan Submitted - Implementing Improvements; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway,
Glencore Canada Corporation,Glencore Canada Corporation Sudbury Integrated Nickel Operations - Sudbury Smelter Complex,"Lot 11, Concession: 3, City of Greater Sudbury, District of Sudbury",Greater Sudbury,Metal Mining and Refining,Sudbury,OPACITY,Legislation Non-Compliance,2020-03-20,2020-09-06,20, %,6min avg,4,40,90,Operational Process Modification,Assessment Complete - Incident Resolved,
Goldcorp Canada Ltd.,Hollinger Mine,979 Algonquin Blvd E,Timmins,Metal Mining and Refining,Timmins,NOISE,Approval / Permit Non-Compliance; Policy/Guideline Non-Conformance,2020-07-13,2020-07-13,128,dBA,any,1,130,130,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway,
Imperial Oil Limited,Imperial Oil - Nanticoke Refinery,225 Concession 2 Rd Lots 9 10 and 11 Concessions 1 2 and 3 Walpole,Haldimand,Petroleum Refineries,Hamilton,SULPHUR DIOXIDE,Legislation Non-Compliance,2020-02-13,2020-02-14,225,kg,24hr,29,787,9507,Equipment Modified - Repaired - Replaced or Re-calibrated,Environmental Penalty Order Issued,
Imperial Oil Limited,Imperial Oil - Nanticoke Refinery,225 Concession 2 Rd Lots 9 10 and 11 Concessions 1 2 and 3 Walpole,Haldimand,Petroleum Refineries,Hamilton,SULPHUR DIOXIDE,Legislation Non-Compliance,2020-12-26,2020-12-27,225,kg,24hr,33,1346,19675,Equipment Modified - Repaired - Replaced or Re-calibrated; Training/Procedure Change,Environmental Penalty Order Issued,
Lafarge Canada Inc.,Lafarge Canada Inc Bath Plant,6501 Bath Road (Hwy 33),Loyalist,Industrial Minerals,Kingston,OPACITY,Legislation Non-Compliance,2020-10-18,2020-10-18,20, %,6min avg,1,47,47,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved,
Lafarge Canada Inc.,Lafarge Canada Inc Bath Plant,6501 Bath Road (Hwy 33),Loyalist,Industrial Minerals,Kingston,OPACITY,Legislation Non-Compliance,2020-11-02,2020-11-02,20, %,6min avg,2,26.7,26.7,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required,
Lehigh Hanson Materials Limited/Materiaux Lehigh Hanson Limitee,Lehigh Cement,1370 Hwy 49 Picton,Prince Edward,Industrial Minerals,Belleville,OPACITY,Legislation Non-Compliance,2020-03-19,2020-12-29,20, %,6min avg,32,20.5,68,Additional Monitoring Underway,Assessment Underway,
Mondelez Canada Inc.,5 Bermondsey Road,5 Bermondsey Rd,Toronto,Miscellaneous Industrial,Toronto,AMMONIA VAPOURS,Approval / Permit Non-Compliance,2020-04-24,2020-04-24,100,mg/m³,24hr,1,463,463,Technical Standard requested by the sector,Technical Standard under development,Based on Air Dispersion Modeling
North America Construction (1993) Ltd.; City of Hamilton,700 Woodward Avenue,700 Woodward Ave,Hamilton,Miscellaneous Industrial ,Hamilton,BENZO[A]PYRENE,Legislation Non-Compliance,2020-04-16,2020-04-16,0.00005,µg/m³,24hr,1,0.00009,0.00009,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required,
North America Construction (1993) Ltd.; City of Hamilton,700 Woodward Avenue,700 Woodward Ave,Hamilton,Miscellaneous Industrial ,Hamilton,CALCIUM OXIDE (LIME),Legislation Non-Compliance,2020-04-16,2020-04-16,10,µg/m³,24hr,1,28,28,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required,
North America Construction (1993) Ltd.; City of Hamilton,700 Woodward Avenue,700 Woodward Ave,Hamilton,Miscellaneous Industrial ,Hamilton,SUSPENDED PARTICULATE MATTER (< 44 µm diameter),Legislation Non-Compliance,2020-04-16,2020-04-16,120,µg/m³,24hr,1,301,301,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required,
Ontario Power Generation Inc.,Ontario Power Generation - Western Waste Management Facility,177 Tie Rd,Kincardine,Electric Power Generation,Owen Sound,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-01-02,2020-01-02,25,ppm,4h avg,1,25.72,25.72,Ceased Operations,Assessment Complete - No Action Required,
Ontario Power Generation Inc.,Ontario Power Generation - Western Waste Management Facility,177 Tie Rd,Kincardine,Electric Power Generation,Owen Sound,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-04-08,2020-04-08,25,ppm,4h avg,1,38,38,Ceased Operations,Assessment Complete - No Action Required,
Ontario Power Generation Inc.,Ontario Power Generation - Western Waste Management Facility,177 Tie Rd,Kincardine,Electric Power Generation,Owen Sound,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-11-09,2020-11-09,25,ppm,4h avg,1,34,34,Ceased Operations,Assessment Complete - No Action Required,
Ontario Power Generation Inc.,Ontario Power Generation - Western Waste Management Facility,177 Tie Rd,Kincardine,Electric Power Generation,Owen Sound,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-11-14,2020-11-14,25,ppm,4h avg,1,36,36,Ceased Operations,Assessment Complete - No Action Required,
Owens Corning Insulating Systems Canada GP Inc.,Owens Corning Insulating Systems Canada GP Inc.,3450 McNicoll Ave,Toronto,Miscellaneous Industrial,Toronto,chromium,Legislation Non-Compliance,2020-01-01,2020-12-31,0.00014,mg/m³,annual avg,1,0.00122,"0.00122

",Additional Monitoring Underway  - Company is applying for site specific standards; ,Assessment Underway; Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Rayonier A.M. Canada Enterprises Inc./Entreprises Rayonier A.M. Canada Inc.,Rayonier - Kapuskasing,1 Government Rd W,Kapuskasing,Pulp and Paper,Timmins,OPACITY,Legislation Non-Compliance,2020-01-28,2020-12-20,20, %,6min avg,32,80,80,Operational Process Modification,Assessment Complete - Incident Resolved; Assessment Complete - No Action Required,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-01-01,2020-01-31,500,ppm,24hr,31,670.38,1289.42,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-01-06,2020-01-23,20, %,6min avg,4,37.65,59.3,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-02-01,2020-02-29,500,ppm,24hr,29,543,2093,New/Amended Approval,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-02-04,2020-02-04,20,ppm,6min avg,1,21,25.3,New/Amended Approval,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-03-01,2020-03-29,500,ppm,24hr,45,586,4744,New/Amended Approval,Voluntary Abatement Program Underway,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-03-12,2020-03-31,20, %,4min avg,4,29.7,53,New/Amended Approval,Voluntary Abatement Program Underway,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-04-01,2020-04-30,20, %,6min avg,19,20,100,New/Amended Approval; None Required,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-04-10,2020-04-30,500,ppm,24hr,26,520,1554,New/Amended Approval; None Required,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-05-01,2020-05-31,500,ppm,24hr,54,1092,2559,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-05-03,2020-05-29,20, %,6min avg,4,21,95.7,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-06-01,2020-06-30,500,ppm,24hr,49,610,2635,New/Amended Approval,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-06-03,2020-06-25,20, %,6min avg,7,23.3,53.8,New/Amended Approval,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-07-01,2020-07-31,500,ppm,24hr,36,903,2683,New/Amended Approval,Program Approval Issued,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-07-07,2020-07-29,20, %,6min avg,7,21,47,New/Amended Approval,Program Approval Issued,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-08-01,2020-08-04,500,ppm,24h avg,4,1570,1714,New/Amended Approval,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-08-03,2020-08-03,20, %,6min avg,1,21,29.5,New/Amended Approval,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-09-10,2020-09-30,500,ppm,24hr,20,731,2838,Other,Assessment Complete - Incident Resolved,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-09-17,2020-09-30,20, %,6min avg,8,20.1,87,Other,Assessment Complete - Incident Resolved,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-10-01,2020-10-31,500,ppm,24hr,30,632,2773,New/Amended Approval,Program Approval Issued,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-10-06,2020-10-31,20, %,6min avg,11,20,61.7,New/Amended Approval,Program Approval Issued,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-11-01,2020-11-30,500,ppm,24hr,32,642,1974,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-11-02,2020-11-29,20, %,6min avg,9,21,82,Other,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,OPACITY,Approval / Permit Non-Compliance,2020-12-01,2020-12-30,20, %,6min avg,10,31,69.5,New/Amended Approval,Other Abatement Action Taken,
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,RYAM Lumber Chapleau Sawmill,175 Planer Rd,Chapleau,Miscellaneous Industrial,Sault Ste. Marie,CARBON MONOXIDE,Approval / Permit Non-Compliance,2020-12-02,2020-12-31,500,ppm,24hr,30,529,3261,New/Amended Approval,Other Abatement Action Taken,
Real Alloy Canada Ltd.,7496 Torbram Road,7496 Torbram Rd,Mississauga,Metal Casting,Halton-Peel,DIOXIN AND FURAN ,Legislation Non-Compliance,2020-02-03,2020-02-03,0.1,TEQ/m³,any,1,0.404,0.404,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway,Based on Air Dispersion Modeling
Resolute FP Canada Inc.,Resolute Forest Products - Thunder Bay Mill,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,TOTAL REDUCED SULFUR,Legislation Non-Compliance,2020-05-30,2020-05-30,27,ppb,10min avg,2,29,32,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved,
Resolute FP Canada Inc.,Resolute Forest Products - Thunder Bay Mill,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,TOTAL REDUCED SULFUR,Legislation Non-Compliance,2020-06-20,2020-06-20,27,ppb,10min avg,4,31,40,None Required,Assessment Complete - Incident Resolved,
Resolute FP Canada Inc.,Resolute Forest Products - Thunder Bay Mill,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,TOTAL REDUCED SULFUR,Legislation Non-Compliance,2020-06-21,2020-06-21,27,ppb,10min avg,8,28,67,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved,
Resolute FP Canada Inc.,Resolute Forest Products - Thunder Bay Mill,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,TOTAL REDUCED SULFUR,Legislation Non-Compliance; Site Specific Standard,2020-10-16,2020-10-16,27,ppb,10min avg,1,33,33,None Required,Assessment Complete - No Action Required,
Resolute FP Canada Inc.,Resolute Forest Products - Thunder Bay Mill,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,TOTAL REDUCED SULFUR,Legislation Non-Compliance,2020-10-20,2020-10-20,27,ppb,10min avg,2,31,54,Action Plan Submitted - Implementing Improvements,Assessment Complete - Incident Resolved,
Resolute FP Canada Inc.,Resolute Forest Products - Thunder Bay Mill,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,TOTAL REDUCED SULFUR,Legislation Non-Compliance,2020-11-03,2020-11-03,27,ppb,10min avg,4,28,46,None Required,Assessment Complete - Incident Resolved,
Resolute FP Canada Inc.,Resolute Forest Products - Thunder Bay Mill,2001 Neebing Ave,Thunder Bay,Pulp and Paper,Thunder Bay,OPACITY,Legislation Non-Compliance,2020-12-23,2020-12-23,40, %,6min avg,1,84,84,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved,
Shell Canada Energy,150 St. Clair Parkway,150 St. Clair Pky,St. Clair,Petroleum Refineries,Sarnia,SULPHUR DIOXIDE,Legislation Non-Compliance,2020-01-10,2020-01-11,225,kg,24hr,1,2704,2704,Equipment Modified - Repaired - Replaced or Re-calibrated,Environmental Penalty Order Issued,
Shell Canada Energy,150 St. Clair Parkway,150 St. Clair Pky,St. Clair,Petroleum Refineries,Sarnia,SULPHUR DIOXIDE,Legislation Non-Compliance,2020-01-18,2020-01-18,225,kg,24hr,1,1890,1890,Equipment Modified - Repaired - Replaced or Re-calibrated,Environmental Penalty Order Issued,
Shell Canada Energy,150 St. Clair Parkway,150 St. Clair Pky,St. Clair,Petroleum Refineries,Sarnia,SULPHUR DIOXIDE,Legislation Non-Compliance,2020-01-21,2020-01-22,225,kg,24hr,1,7116,7116,Equipment Modified - Repaired - Replaced or Re-calibrated,Environmental Penalty Order Issued,
Shell Canada Energy,150 St. Clair Parkway,150 St. Clair Pky,St. Clair,Petroleum Refineries,Sarnia,SULPHUR DIOXIDE,Legislation Non-Compliance,2020-04-01,2020-04-02,225,kg,24hr,1,999.6,999.6,Operational Process Modification; Training/Procedure Change,Environmental Penalty Order Issued,
Shell Canada Energy,150 St. Clair Parkway,150 St. Clair Pky,St. Clair,Petroleum Refineries,Sarnia,SULPHUR DIOXIDE,Legislation Non-Compliance,2020-05-23,2020-05-24,225,kg,24hr,1,5227,5227,Equipment Modified - Repaired - Replaced or Re-calibrated,Environmental Penalty Order Issued,
Shell Canada Energy,150 St. Clair Parkway,150 St. Clair Pky,St. Clair,Petroleum Refineries,Sarnia,SULPHUR DIOXIDE,Legislation Non-Compliance,2020-06-22,2020-06-23,225,kg,24hr,1,770,770,Equipment Modified - Repaired - Replaced or Re-calibrated,Environmental Penalty Order Issued,
Shell Canada Energy,150 St. Clair Parkway,150 St. Clair Pky,St. Clair,Petroleum Refineries,Sarnia,SULPHUR DIOXIDE,Legislation Non-Compliance,2020-07-08,2020-07-09,225,kg,24hr,1,3325,3325,Equipment Modified - Repaired - Replaced or Re-calibrated,Environmental Penalty Order Issued,
St. Marys Cement Inc. (Canada),410 Bowmanville Avenue,410 Bowmanville Ave Bowmanville,Clarington,Industrial Minerals,York-Durham,OPACITY,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-01-27,2020-01-27,20, %,daily,1,24.98,24.98,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved,
St. Marys Cement Inc. (Canada),St Mary's Cement,585 Water St S,St. Marys,Industrial Minerals,London,OPACITY,Legislation Non-Compliance,2020-07-06,2020-07-06,20, %,6min avg,1,26.1,26.1,Operational Process Modification,Assessment Complete - Incident Resolved,
St. Marys Cement Inc. (Canada),St Mary's Cement,585 Water St S,St. Marys,Industrial Minerals,London,OPACITY,Legislation Non-Compliance,2020-07-19,2020-07-19,20, %,6min avg,1,36.96,36.96,Operational Process Modification,Assessment Complete - Incident Resolved,
St. Marys Cement Inc. (Canada),St Mary's Cement,585 Water St S,St. Marys,Industrial Minerals,London,OPACITY,Legislation Non-Compliance,2020-07-21,2020-07-21,20, %,6min avg,1,41.86,41.86,Operational Process Modification,Assessment Complete - Incident Resolved,
St. Marys Cement Inc. (Canada),St Mary's Cement,585 Water St S,St. Marys,Industrial Minerals,London,OPACITY,Legislation Non-Compliance,2020-08-02,2020-08-02,20, %,6min avg,1,23.95,23.95,Operational Process Modification,Assessment Complete - Incident Resolved,
St. Marys Cement Inc. (Canada),St Mary's Cement,585 Water St S,St. Marys,Industrial Minerals,London,OPACITY,Legislation Non-Compliance,2020-08-06,2020-08-06,20, %,6min avg,1,24,24,Operational Process Modification,Assessment Complete - Incident Resolved,
St. Marys Cement Inc. (Canada),St Mary's Cement,585 Water St S,St. Marys,Industrial Minerals,London,OPACITY,Legislation Non-Compliance,2020-08-20,2020-08-20,20, %,6min avg,1,33.4,33.4,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Abatement Program Underway,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-01-01,2020-01-31,20, %,6min avg,17,20,40,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; New Equipment or Treatment Process Installed; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken; Technical Standard under development,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-02-01,2020-02-29,20, %,6min avg,13,21,27,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-03-01,2020-03-31,20, %,6min avg,16,21,60,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-04-01,2020-04-30,20, %,6min avg,19,21,75,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-05-01,2020-05-31,20, %,6min avg,20,21,78,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-06-01,2020-06-30,20, %,6min avg,13,21,50,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-07-04,2020-07-31,20, %,6min avg,9,21,55,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-08-01,2020-08-31,20, %,6min avg,16,21,57,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-09-01,2020-09-30,20, %,6min avg,17,21,64,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-10-01,2020-10-31,20, %,6min avg,15,21,85,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-11-01,2020-11-30,20, %,6min avg,9,21,37,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Hamilton Works,386 Wilcox St,Hamilton,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-12-01,2020-12-31,20, %,6min avg,21,21,46,None Required,Assessment Complete - No Action Required,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-01-01,2020-01-31,20, %,6min avg,20,20,58,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; New Equipment or Treatment Process Installed; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken; Technical Standard under development,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-02-01,2020-02-29,20, %,6min avg,25,20,56,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated,Director's Order Issued; Other Abatement Action Taken,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-03-01,2020-03-31,20, %,6min avg,31,20,68,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-04-01,2020-04-30,20, %,6min avg,19,20,60,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken,
Stelco Inc.,Stelco Inc. Lake Erie Works,2330 Haldimand Road 3 Nanticoke,Haldimand,Iron and Steel,Hamilton,OPACITY,Legislation Non-Compliance,2020-05-01,2020-05-31,20, %,6min avg,18,20,38,Action Plan Submitted - Implementing Improvements; Technical Standard requested by the sector,Director's Order Issued; Other Abatement Action Taken; Voluntary Abatement Program Underway,
