Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,ACUTE LETHALITY - TROUT,Approval / Permit Non-Compliance,08/19/2022,08/19/2022,0,acute toxicity,any,1,1,1,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,ACUTE LETHALITY - DAPHNIA,Approval / Permit Non-Compliance,08/24/2022,08/24/2022,0,acute toxicity,any,1,1,1,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,ACUTE LETHALITY - TROUT,Approval / Permit Non-Compliance,08/24/2022,08/24/2022,0,acute toxicity,any,1,1,1,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,IRON,Approval / Permit Non-Compliance,08/31/2022,12/26/2022,2,mg/L, /d,9,4.2,30.6,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - HIGH,Approval / Permit Non-Compliance,08/31/2022,08/31/2022,9,pH,any,1,9.23,9.23,Additional Monitoring Underway,Director's Order Issued
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,IRON,Approval / Permit Non-Compliance,09/01/2022,12/31/2022,1, mg/L,mon avg,3,2.06,9.18,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - LOW,Approval / Permit Non-Compliance,09/14/2022,09/14/2022,6,pH,any,1,5.26,5.26,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,NICKEL,Approval / Permit Non-Compliance,09/16/2022,09/16/2022,0.2,mg/L,any,1,0.3,0.3,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,ZINC,Approval / Permit Non-Compliance,09/16/2022,12/25/2022,0.2,mg/L,any,2,0.21,0.31,Additional Monitoring Underway,Director's Order Issued
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - HIGH,Approval / Permit Non-Compliance,09/23/2022,09/23/2022,9,pH,any,1,9.03,9.03,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - HIGH,Approval / Permit Non-Compliance,10/09/2022,10/10/2022,9,pH,any,2,9.68,9.88,Additional Monitoring Underway,Director's Order Issued
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - HIGH,Approval / Permit Non-Compliance,10/10/2022,10/24/2022,9, pH,any,3,9.01,10.5,Additional Monitoring Underway,Director's Order Issued
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,IRON,Approval / Permit Non-Compliance,10/12/2022,10/12/2022,2,mg/L,/d,1,2.02,2.02,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - LOW,Approval / Permit Non-Compliance,10/13/2022,10/14/2022,6,pH,any,2,5.68,5.7,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - HIGH,Approval / Permit Non-Compliance,10/14/2022,10/14/2022,9,pH,any,1,10,10,Additional Monitoring Underway,Director's Order Issued
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - HIGH,Approval / Permit Non-Compliance,11/15/2022,11/15/2022,9,pH,any,1,9.02,9.02,Additional Monitoring Underway,Director's Order Issued
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - LOW,Approval / Permit Non-Compliance,11/23/2022,11/24/2022,6, pH,any,2,2,5.95,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - LOW,Approval / Permit Non-Compliance,11/29/2022,11/29/2022,6,pH,any,1,5.39,5.39,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - HIGH,Approval / Permit Non-Compliance,11/30/2022,12/01/2022,9,pH,any,2,9.09,9.67,Additional Monitoring Underway,Director's Order Issued
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,12/01/2022,12/13/2022,15,mg/L,mon avg,1,52,52,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - HIGH,Approval / Permit Non-Compliance,12/13/2022,12/15/2022,9,pH,any,3,9.34,9.84,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - LOW,Approval / Permit Non-Compliance,12/13/2022,12/13/2022,6,pH,any,1,5.32,5.32,Additional Monitoring Underway,Director's Order Issued
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,IRON,Approval / Permit Non-Compliance,12/15/2022,12/29/2022,2, mg/L,24hr,4,4.2,17.6,Additional Monitoring Underway,Director's Order Issued
"ONTARIO GRAPHITE, LTD.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,12/21/2022,12/29/2022,30, mg/L,24hr,2,73,143,Additional Monitoring Underway,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Mine,"LOT:7, CONCESSION:10, GEOTOWNSHIP:BUTT, KEARNEY, ON ",KEARNEY,Metal Mining and Refining,North Bay,PH - HIGH,Approval / Permit Non-Compliance,12/27/2022,12/27/2022,9,pH,any,5,9.23,10.28,Additional Monitoring Underway,Director's Order Issued
Algoma Tubes Inc.,Algoma Tubes,547 Wallace Terr,SAULT STE. MARIE,Iron and Steel,Sault Ste. Marie,ACUTE LETHALITY - DAPHNIA,Approval / Permit Non-Compliance,04/26/2022,04/26/2022,0,acute toxicity,any,1,1,1,Additional Monitoring Underway; Conducting Study,Environmental Penalty Order Issued
Algoma Tubes Inc.,Algoma Tubes,547 Wallace Terr,SAULT STE. MARIE,Iron and Steel,Sault Ste. Marie,ACUTE LETHALITY - DAPHNIA,Approval / Permit Non-Compliance,08/09/2022,08/09/2022,0,acute toxicity,any,1,1,1,Additional Monitoring Underway; Conducting Study,Other Abatement Action Taken; Environmental Penalty Order Issued
Algoma Tubes Inc.,Algoma Tubes,547 Wallace Terr,SAULT STE. MARIE,Iron and Steel,Sault Ste. Marie,ACUTE LETHALITY - DAPHNIA,Approval / Permit Non-Compliance,09/30/2022,09/30/2022,0,acute toxicity,any,1,1,1,Action Plan Submitted - Implementing Improvements; Conducting Study,Other Action Taken
Algoma Tubes Inc.,Algoma Tubes,547 Wallace Terr,SAULT STE. MARIE,Iron and Steel,Sault Ste. Marie,ACUTE LETHALITY - DAPHNIA,Approval / Permit Non-Compliance,11/27/2022,11/27/2022,0,acute toxicity,any,1,1,1,Action Plan Submitted - Implementing Improvements; Conducting Study,Other Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,06/01/2022,06/30/2022,0.02,mg/L,mon avg,1,0.0508,0.0508,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,06/22/2022,06/22/2022,0.04,mg/L, /d,1,0.127,0.127,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,06/29/2022,06/29/2022,0.04,mg/L, /d,1,0.095,0.095,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,07/01/2022,07/31/2022,0.02,mg/L,mon avg,1,0.026,0.026,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,07/20/2022,07/20/2022,0.04,mg/L, /d,1,0.065,0.065,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,08/01/2022,08/31/2022,0.02,mg/L,mon avg,1,0.11,0.11,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,08/01/2022,08/31/2022,3,mg/L,mon avg,1,3.61,3.61,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,08/10/2022,08/10/2022,0.04,mg/L, /d,1,0.263,0.263,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,09/01/2022,09/30/2022,0.02,mg/L,mon avg,1,0.045,0.045,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,09/01/2022,11/30/2022,3,mg/L,mon avg,1,3.35,3.35,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,09/09/2022,09/09/2022,0.04,mg/L, /d,1,0.045,0.045,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,10/01/2022,10/31/2022,3,mg/L,mon avg,1,6.28,6.28,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,10/06/2022,10/06/2022,6,mg/L, /d,1,6.1,6.1,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN)     ,Approval / Permit Non-Compliance,10/23/2022,10/23/2022,6,mg/L, /d,1,6.53,6.53,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,10/23/2022,10/23/2022,0.04,mg/L, /d,1,0.0493,0.0493,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,10/26/2022,10/26/2022,6,mg/L, /d,1,6.95,6.95,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,10/28/2022,10/28/2022,6,mg/L, /d,1,7.28,7.28,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,11/01/2022,11/30/2022,3,mg/L,mon avg,1,8.01,8.01,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,11/01/2022,11/30/2022,3,mg/L,mon avg,1,9,9,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,11/04/2022,11/04/2022,6,mg/L, /d,1,7.59,7.59,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,11/09/2022,11/18/2022,6,mg/L, /d,5,7.36,9.02,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,11/09/2022,11/16/2022,6,mg/L, /d,5,8.25,10.2,Other,Assessment Underway; Other Abatement Action Taken
Prodigy Gold Inc.,Magino Gold Project Site,100 King St W,Finan,Metal Mining and Refining,Sault Ste. Marie,"AMMONIA, UNIONIZED",Approval / Permit Non-Compliance,11/17/2022,11/17/2022,0.04,mg/L, /d,1,0.048,0.048,Other,Assessment Underway; Other Abatement Action Taken
RIO ALGOM LTD.,Pronto Mine and Tailings,"1305 Highway 17, Spragge",Township of the North Shore,Metal Mining and Refining,Sault Ste. Marie,IRON,Approval / Permit Non-Compliance,04/12/2022,04/12/2022,1, mg/L,any,1,1.05,1.13,Resolved w/o Actions Required,Event Resolved
RIO ALGOM LTD.,Pronto Mine and Tailings,"1305 Highway 17, Spragge",Township of the North Shore,Metal Mining and Refining,Sault Ste. Marie,IRON,Approval / Permit Non-Compliance,04/21/2022,04/21/2022,1, mg/L,any,1,1.13,1.13,Resolved w/o Actions Required,Event Resolved
AV Terrace Bay Inc.,Terrace Bay Mill,21 Mill Rd,Terrace Bay,Pulp and Paper,Thunder Bay,Total Suspended Solids,Approval / Permit Non-Compliance,07/28/2022,07/28/2022,18400,kg/d, /d,1,20591,20591,New/Modified Sampling Program Underway,Voluntary Abatement Program Underway
GREENSTONE GOLD MINES GP INC.,GREENSTONE GOLD MINES,"8000 HWY 11, GERALDTON",GREENSTONE,Metal Mining and Refining,Thunder Bay,PH - HIGH,Approval / Permit Non-Compliance,04/13/2022,04/13/2022,8.5,pH,any,1,9.66,9.66,Conducting Study,Addressed w/o Intervention
GREENSTONE GOLD MINES GP INC.,GREENSTONE GOLD MINES,"8000 HWY 11, GERALDTON",GREENSTONE,Metal Mining and Refining,Thunder Bay,ZINC,Approval / Permit Non-Compliance,06/16/2022,06/16/2022,0.4,mg/L,/d,1,0.419,0.419,Other,Assessment Underway
ONTARIO POWER GENERATION INC.,Atikokan Generating Station,ATIKOKAN GENERATING STATION HIGHWAY 622,ATIKOKAN,Electric Power Generation,Thunder Bay,ACUTE LETHALITY - DAPHNIA,Approval / Permit Non-Compliance,11/14/2022,11/14/2022,0,acute toxicity,any,1,1,1,Conducting Study,Assessment Underway
Alamos Gold Inc.,Young-Davidson Mine,3 km West of Matachewan Hwy 566,Matachewan,Metal Mining and Refining,Timmins,PH - LOW,Approval / Permit Non-Compliance,08/22/2022,08/22/2022,6,pH,any,1,5.9,5.9,Operational Process Modification,Assessment Complete - Incident Resolved; Assessment Complete - No Action Required
Atlantic Power Corporation,Calstock Power Plant,"Lot: 26 27 28, Concession: 4,  Geographic Township: STODDART",Stoddart,Electric Power Generation,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,09/08/2022,09/08/2022,15,mg/L,/week,1,15.3,15.3,Operational Process Modification,Assessment Complete - No Action Required
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,LEAD,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,0.001,mg/L,mon avg,1,0.00105,0.00105,Equipment Modified - Repaired - Replaced or Re-calibrated; New Equipment or Treatment Process Installed,Assessment Complete - Incident Resolved
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,03/29/2022,04/06/2022,25,mg/L,any,3,25,47,New Equipment or Treatment Process Installed; New/Modified Sampling Program Underway,Assessment Complete - Incident Resolved
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,04/01/2022,04/30/2022,15,mg/L,mon avg,1,21.2,21.2,None Required,Environmental Penalty Order Issued
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,04/24/2022,04/24/2022,25,mg/L,any,1,103,103,Action Plan Submitted - Implementing Improvements; Operational Process Modification; Training/Procedure Change,Voluntary Abatement Program Underway; Environmental Penalty Order Issued
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,05/19/2022,05/19/2022,25,mg/L,any,1,29,29,Additional Monitoring Underway; New Equipment or Treatment Process Installed; Operational Process Modification; Training/Procedure Change,Environmental Penalty Order Issued
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,06/05/2022,06/05/2022,25,mg/L,any,1,33,33,Action Plan Submitted - Implementing Improvements; New Equipment or Treatment Process Installed; Operational Process Modification; Training/Procedure Change,Environmental Penalty Order Issued
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,06/12/2022,06/12/2022,25,mg/L,any,1,29,29,Action Plan Submitted - Implementing Improvements; New Equipment or Treatment Process Installed; Operational Process Modification; Training/Procedure Change,Environmental Penalty Order Issued
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,COPPER,Approval / Permit Non-Compliance,11/01/2022,11/30/2022,0.005,mg/L,mon avg,1,0.00567,0.00567,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Operational Process Modification,Assessment Complete - No Action Required
Magris Talc Canada Inc.,Imerys Talc Canada Inc - Timmins Micronizing Plant,100 Water Tower Rd,Timmins,Industrial Minerals,Timmins,ARSENIC  ,Approval / Permit Non-Compliance,07/31/2022,07/31/2022,0.005,mg/L,mon avg,1,0.0058,0.0058,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway; Environmental Penalty Order Issued
Magris Talc Canada Inc.,Penhorwood Mine,1 Penhorwood Mine Rd,Penhorwood,Metal Mining and Refining,Timmins,ACUTE LETHALITY - TROUT,Approval / Permit Non-Compliance,01/20/2022,01/20/2022,0,acute toxicity,any,1,1,1,Operational Process Modification,Environmental Penalty Order Issued
Magris Talc Canada Inc.,Penhorwood Mine,1 Penhorwood Mine Rd,Penhorwood,Metal Mining and Refining,Timmins,ARSENIC  ,Approval / Permit Non-Compliance,04/01/2022,04/30/2022,0.005,mg/L,mon avg,1,0.0055,0.0055,Additional Monitoring Underway; Operational Process Modification,Assessment Underway
Magris Talc Canada Inc.,Penhorwood Mine,1 Penhorwood Mine Rd,Penhorwood,Metal Mining and Refining,Timmins,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,04/01/2022,04/30/2022,0.03,mg/l,mon avg,1,0.043,0.043,Additional Monitoring Underway; Operational Process Modification,Assessment Underway
Magris Talc Canada Inc.,Penhorwood Mine,1 Penhorwood Mine Rd,Penhorwood,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,05/01/2022,05/31/2022,25,mg/l,mon avg,1,34,34,Operational Process Modification,Assessment Complete - No Action Required
Magris Talc Canada Inc.,Penhorwood Mine,1 Penhorwood Mine Rd,Penhorwood,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,05/31/2022,05/31/2022,25,mg/l,/week,1,78.7,78.7,other,Assessment Underway
McEwen Ontario,Black Fox Mine,2839 Highway 101 ,Black River-Matheson,Metal Mining and Refining,Timmins,IRON,Approval / Permit Non-Compliance,06/01/2022,06/01/2022,2,mg/L,any,1,2.1,2.1,New/Modified Sampling Program Underway; Operational Process Modification,Other Action Taken
NEWMONT GOLDCORP,Hollinger Mine,4315 Gold Mine Rd,TIMMINS,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,04/14/2022,04/14/2022,30,mg/L,any,1,96,96,Other,Addressed w/o Intervention
NEWMONT GOLDCORP,Hollinger Mine,4315 Gold Mine Rd,Timmins,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,09/21/2022,09/21/2022,30,mg/L,any,1,53,53,Other,Assessment Complete - No Action Required
NEWMONT GOLDCORP,McIntyre Tailings Recovery Project,"Lot 7, Concession 3 and Lot 8, Concession 4
City of Timmins, District of Cochrane",District of Cochrane,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,04/19/2022,04/19/2022,30,mg/L,any,1,45.3,45.3,Other,Addressed w/o Intervention
PETER KIEWIT SONS,Little Long Generating Station,"Adam Creek Sluiceway - Harmon Unorganized Township, District of Cochrane",Harmon township,Electric Power Generation,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,03/05/2022,03/05/2022,25,mg/L,any,1,94.6,94.6,Operational Process Modified,Addressed w/o Intervention
PETER SMIT & SONS INC,Smoky Falls Generating Station,"Lot 7, Concession 3 and Lot 8, Concession 4",Harmon Unorganized Township,Electric Power Generation,Timmins,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,10/30/2022,11/10/2022,33.5,mg/L,any,1,44,44,Additional Monitoring Underway,Addressed w/o Intervention
County of Oxford,Tillsonburg Wastewater Treatment Plant,19 Van St,Tillsonburg,Municipal Sewage,London,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,11/01/2022,11/30/2022,25,mg/L,mon avg,1,25.2,25.2,Additional Monitoring Underway,Assessment Complete - Incident Resolved
St. Marys Cement Inc. (Canada),St. Marys Cement St. Marys Plant,585 Water Street,St. Marys,Miscellaneous Industrial,London,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,03/01/2022,03/31/2022,25,mg/L,mon avg,1,83.26,83.26,Action Plan Submitted - Implementing Improvements,Assessment Underway
Bruce Power Inc.,Bruce Power Generating Station A (units 1 -4),"Lot: 28 and 29, Concession: A, Bruce Township, Kincardine",Kincardine,Electric Power Generation,Owen Sound,ACUTE LETHALITY - DAPHNIA,Legislation Non-Compliance,11/10/2022,11/10/2022,0,acute toxicity,any,1,1,1,None Required,Assessment Complete - No Action Required
Bruce Power Inc.,Bruce Power Generating Station A (units 1 -4),"Lot: 28 and 29, Concession: A, Bruce Township, Kincardine",Kincardine,Electric Power Generation,Owen Sound,ACUTE LETHALITY - TROUT,Legislation Non-Compliance,11/10/2022,11/10/2022,0,acute toxicity,any,1,1,1,None Required,Assessment Complete - No Action Required
Bruce Power Inc.,Bruce Power Generating Station A (units 1 -4),"Lot: 28 and 29, Concession: A, Bruce Township, Kincardine",Kincardine,Electric Power Generation,Owen Sound,ACUTE LETHALITY - DAPHNIA,Legislation Non-Compliance,11/10/2022,11/10/2022,0,acute toxicity,any,1,1,1,None Required,Assessment Complete - No Action Required
Bruce Power Inc.,Bruce Power Generating Station A (units 1 -4),"Lot: 28 and 29, Concession: A, Bruce Township, Kincardine",Kincardine,Electric Power Generation,Owen Sound,ACUTE LETHALITY - TROUT,Legislation Non-Compliance,11/10/2022,11/10/2022,0,acute toxicity,any,1,1,1,None Required,Assessment Complete - No Action Required
Bruce Power Inc.,Bruce Power Generating Station B (units 5 - 8),177 Tie Rd Tiverton,Kincardine,Electric Power Generation,Owen Sound,TOTAL SUSPENDED SOLIDS,Approval / Permit Non-Compliance,04/05/2022,04/06/2022,70,mg/L,/d,1,101.92,101.92,Other,Assessment Underway
