Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,1,mg/L,mon avg,1,4.34,4.34,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,25,mg/L,mon avg,1,178.2,178.2,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,25,mg/L,mon avg,1,200,200,Action Plan Submitted - Implementing Improvements; New/Amended Approval,Assessment Complete - No Action Required; Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,1,mg/L,mon avg,1,3.48,3.48,Action Plan Submitted - Implementing Improvements; New/Amended Approval,Assessment Complete - No Action Required; Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,25,mg/L,mon avg,1,158.88,158.88,Action Plan Submitted - Implementing Improvements; New/Amended Approval,Assessment Complete - No Action Required; Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,25,mg/L,mon avg,1,109.75,109.75,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,1,mg/L,mon avg,1,2.49,2.49,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,25,mg/L,mon avg,1,83.5,83.5,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,1,mg/L,mon avg,1,1.12,1.12,None Required,Assessment Complete - No Action Required
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,25,mg/L,mon avg,1,47.26,47.26,None Required,Assessment Complete - No Action Required
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,25,mg/L,mon avg,1,27.05,27.05,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,25,mg/L,mon avg,1,32.94,32.94,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,1,mg/L,mon avg,1,1.662,1.662,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,25,mg/L,mon avg,1,30.2,30.2,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,25,mg/L,mon avg,1,53.65,53.65,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,1,mg/L,mon avg,1,2.23,2.23,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,25,mg/L,mon avg,1,41.075,41.075,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,25,mg/L,mon avg,1,88.125,88.125,Action Plan Submitted - Implementing Improvements; New/Amended Approval,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,1,mg/L,mon avg,1,2.25,2.25,Action Plan Submitted - Implementing Improvements; New/Amended Approval,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,25,mg/L,mon avg,1,72.75,72.75,Action Plan Submitted - Implementing Improvements; New/Amended Approval,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,25,mg/L,mon avg,1,198.4,198.4,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,1,mg/L,mon avg,1,2.586,2.586,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,25,mg/L,mon avg,1,83.2,83.2,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-12-01,2021-12-31,25,mg/L,mon avg,1,246.75,246.75,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-12-01,2021-12-31,1,mg/L,mon avg,1,2.725,2.725,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11 P.O. Box 1385,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-12-01,2021-12-31,25,mg/L,mon avg,1,77,77,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Harold Sutherland Construction Ltd.,Keppel Quarry,"Lot: 28, Concession: 10",Georgian Bluffs,Miscellaneous Industrial,Owen Sound,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,2,mg/L,mon avg,1,15.7,15.7,Additional Monitoring Underway,Assessment Complete - No Action Required
Henry Blyth Farms Inc.,82974A London Road,82974A London Rd,Central Huron,Miscellaneous Industrial,Owen Sound,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,5,mg/L,mon avg,1,6.4,6.4,Additional Monitoring Underway; New Equipment or Treatment Process Installed,Assessment Complete - Incident Resolved
Henry Blyth Farms Inc.,82974A London Road,82974A London Rd,Central Huron,Miscellaneous Industrial,Owen Sound,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,5,mg/L,mon avg,1,6.1,6.1,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
Henry Blyth Farms Inc.,82974A London Road,82974A London Rd,Central Huron,Miscellaneous Industrial,Owen Sound,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-06-10,2021-06-10,5,mg/L,mon avg,2,10.4,10.4,Operational Process Modification,Voluntary Abatement Program Underway
Henry Blyth Farms Inc.,82974A London Road,82974A London Rd,Central Huron,Miscellaneous Industrial,Owen Sound,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,5,mg/L,mon avg,1,5.4,5.4,Ceased Operations,Assessment Underway; Voluntary Abatement Program Underway
Henry Blyth Farms Inc.,82974A London Road,82974A London Rd,Central Huron,Miscellaneous Industrial,Owen Sound,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,5,mg/L,mon avg,1,6.2,6.2,Ceased Operations,Voluntary Abatement Program Underway
Hillside Hothouse Limited,Hillside Hothouse Limited,1541 County Road 34 Lot 9 Gosfield Concession 3 E.D.,Kingsville,Miscellaneous Industrial,Windsor,PH - LOW,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-01-01,6.5,pH,any,1,5.7,5.7,None Required,Assessment Complete - No Action Required
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,0.45,mg/L,mon avg,1,0.49,0.49,New/Amended Approval; New/Modified Sampling Program Underway,Assessment Complete - Incident Resolved
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-08-15,2021-08-19,25,mg/L, /d,2,34,37.3,Action Plan Submitted - Implementing Improvements; Training/Procedure Change,Assessment Complete - Incident Resolved
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-08-29,2021-08-29,25,mg/L,any,1,51.3,51.3,Equipment Modified - Repaired - Replaced or Re-calibrated; New/Modified Sampling Program Underway; Operational Process Modification,Assessment Complete - Incident Resolved
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-08-29,2021-08-29,25,mg/L,any,1,256,256,Equipment Modified - Repaired - Replaced or Re-calibrated; New/Modified Sampling Program Underway; Operational Process Modification,Assessment Complete - Incident Resolved
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,0.045,mg/L,mon avg,1,0.0475,0.0475,New/Amended Approval,Other Abatement Action Taken
IAMGOLD Corporation,Cote Gold Project Site,3 Mesomikenda Lake Rd,Chester,Metal Mining and Refining,Timmins,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-01,0.09,mg/L, /d,1,0.096,0.096,New/Amended Approval,Assessment Complete - No Action Required
J. C. Fresh Farms Ltd.,2495 Graham Side Road,2495 Graham Side Road,Kingsville,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-08-01,2021-11-08,0.5,mg/L,rolling avg,1,1.23,1.23,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
Keepsake Plants Ltd.,345 Seacliff Drive West,345 Seacliff Drive West,Leamington,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,0.5,mg/L,rolling avg,1,0.66,0.66,Additional Monitoring Underway,Assessment Underway
Keepsake Plants Ltd.,345 Seacliff Drive West,345 Seacliff Drive West,Leamington,Miscellaneous Industrial,Windsor,POTASSIUM,ECA/CofA/Permit Non-Compliance,2021-12-01,2021-12-31,25,mg/L,rolling avg,1,33.2,33.2,Additional Monitoring Underway,Assessment Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-01-31,0.1,mg/L,rolling avg,1,0.1983,0.1983,Other,Assessment Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-02-01,2021-02-28,0.1,mg/L,rolling avg,1,0.2538,0.2538,Other,Assessment Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,0.1,mg/L,rolling avg,1,0.2758,0.2758,Other,Assessment Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,0.1,mg/L,rolling avg,1,0.293,0.293,Other,Assessment Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,0.1,mg/L,rolling avg,1,0.2135,0.2135,Other,Other Abatement Action Taken
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,0.1,mg/L,rolling avg,1,0.2018,0.2018,Other,Other Abatement Action Taken
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,0.1,mg/L,rolling avg,1,0.166,0.166,Other,Other Abatement Action Taken
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,0.1,mg/L,rolling avg,1,0.31775,0.31775,Other,Other Abatement Action Taken
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-12-31,0.1,mg/L,rolling avg,6,0.1545,0.333,Conducting Study,Voluntary Abatement Program Underway
Lake Shore Gold Corp.,Lake Shore Gold - Timmins Mine,8215 Hwy 101 W,Timmins,Metal Mining and Refining,Timmins,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-06-25,2021-06-25,30,mg/L,any,1,32.3,32.3,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
Lakeshore Veggie Growers Inc.,Lakeshore Veggie Growers,155 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,0.1,mg/L,rolling avg,1,0.108,0.108,Additional Monitoring Underway,Assessment Underway
Lakeshore Veggie Growers Inc.,Lakeshore Veggie Growers,155 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,0.1,mg/L,rolling avg,1,0.334,0.334,Additional Monitoring Underway,Assessment Underway
Lakeview Greenhouses and Farm Ltd.,Lakeview Greenhouses and Farm,8381 Talbot Trail R.R. #1 Blenheim,Chatham-Kent,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-04-29,2021-07-09,0.1,mg/L,rolling avg,1,0.298,0.298,Conducting Study,Assessment Underway
Lakeview Greenhouses and Farm Ltd.,Lakeview Greenhouses and Farm,8381 Talbot Trail R.R. #1 Blenheim,Chatham-Kent,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-04-29,2021-07-09,0.1,mg/L,rolling avg,1,0.295,0.295,Conducting Study,Assessment Underway
Lakeview Greenhouses and Farm Ltd.,Lakeview Greenhouses and Farm,8381 Talbot Trail R.R. #1 Blenheim,Chatham-Kent,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-04-29,2021-07-09,0.1,mg/L,rolling avg,1,0.34,0.34,Conducting Study,Assessment Underway
Lyndon Fish Hatcheries Inc.,Lyndon Fish Hatchery,1738 Queen St & 1745 Huron Street New Dundee,Wilmot,Miscellaneous Industrial ,Guelph,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,0.1,mg/L,monthly,6,0.107,0.423,None Required,Assessment Complete - No Action Required
Lyndon Fish Hatcheries Inc.,Lyndon Fish Hatchery,1738 Queen St & 1745 Huron Street New Dundee,Wilmot,Miscellaneous Industrial ,Guelph,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-12-31,10,mg/L,monthly,6,10.4,17.2,None Required,Assessment Complete - No Action Required
Magris Talc Canada Inc.,Penhorwood Mine and Concentrator Facility,Penhorwood Mine Rd off Highway 101 West MNDM Mining Claim No. 563 911  Reeves Unorganized Township District of Sudbury,Reeves,Industrial Minerals,Timmins,ACUTE LETHALITY - TROUT,ECA/CofA/Permit Non-Compliance; Legislation Non-Compliance,2021-03-17,2021-03-17,0,acute toxicity,any,1,1,1,None Required,Environmental Penalty Order Issued
Magris Talc Canada Inc.,Penhorwood Mine and Concentrator Facility,Penhorwood Mine Rd off Highway 101 West MNDM Mining Claim No. 563 911  Reeves Unorganized Township District of Sudbury,Reeves,Industrial Minerals,Timmins,ARSENIC,ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,0.005,mg/L,mon avg,1,0.009,0.009,Additional Monitoring Underway; Conducting Study; Operational Process Modification,Assessment Underway; Voluntary Abatement Program Underway
Magris Talc Canada Inc.,Penhorwood Mine and Concentrator Facility,Penhorwood Mine Rd off Highway 101 West MNDM Mining Claim No. 563 911  Reeves Unorganized Township District of Sudbury,Reeves,Industrial Minerals,Timmins,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,0.03,mg/L,mon avg,1,0.065,0.065,Additional Monitoring Underway; Conducting Study; Operational Process Modification,Assessment Underway; Voluntary Abatement Program Underway
Magris Talc Canada Inc.,Penhorwood Mine and Concentrator Facility,Penhorwood Mine Rd off Highway 101 West MNDM Mining Claim No. 563 911  Reeves Unorganized Township District of Sudbury,Reeves,Industrial Minerals,Timmins,ARSENIC,ECA/CofA/Permit Non-Compliance,2021-12-01,2021-12-31,0.005,mg/L,mon avg,1,0.009,0.009,Additional Monitoring Underway; Conducting Study; Operational Process Modification,Assessment Underway; Voluntary Abatement Program Underway
Magris Talc Canada Inc.,Penhorwood Mine and Concentrator Facility,Penhorwood Mine Rd off Highway 101 West MNDM Mining Claim No. 563 911  Reeves Unorganized Township District of Sudbury,Reeves,Industrial Minerals,Timmins,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-12-01,2021-12-31,0.03,mg/L,mon avg,1,0.534,0.534,Additional Monitoring Underway; Conducting Study; Operational Process Modification,Assessment Underway; Voluntary Abatement Program Underway
Mucci Farms Ltd.,1876 Seacliff Drive,1876 Seacliff Dr,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2020-11-01,2021-02-28,0.1,mg/L,rolling avg,1,0.16,0.16,Other,Assessment Underway
Mucci Farms Ltd.,1876 Seacliff Drive,1876 Seacliff Dr,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-06-07,0.1,mg/L,rolling avg,1,0.12,0.12,Other,Assessment Underway
Mucci Farms Ltd. and Southshore Greenhouses Inc.,1746 Seacliff Drive and 1717 Road 2 E,1746 Seacliff Dr 1717 Road 2 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,ECA/CofA/Permit Non-Compliance,2021-08-17,2021-12-16,0.1,mg/L,rolling avg,1,0.59,0.59,Other,Other Abatement Action Taken
North Hastings Community Fish Hatchery,North Hastings Community Fish Hatchery,Geographic Township of Dungannon,Bancroft,Miscellaneous Industrial,Belleville,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-03-03,2021-03-30,10,mg/L,mon avg,2,12.4,20,Operational Process Modification,Assessment Complete - No Action Required
NOVA Chemicals (Canada) Ltd. / NOVA Chimie (Canada) Ltee.,510 Moore Line,510 Moore Line,St. Clair,Inorganic Chemicals,Sarnia,PH - LOW,ECA/CofA/Permit Non-Compliance,2021-01-21,2021-01-25,6,pH,any,2,4.2,4.6,Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Environmental Penalty Order Issued
NOVA Chemicals (Canada) Ltd. / NOVA Chimie (Canada) Ltee.,NOVA Chemicals - St. Clair River Site,285 Albert St,St. Clair,Organic Chemicals Manufacturing,Sarnia,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-02-01,2021-02-28,570,kg/d,mon avg,1,861.06,861.06,Additional Monitoring Underway,Assessment Underway
NOVA Chemicals (Canada) Ltd. / NOVA Chimie (Canada) Ltee.,NOVA Chemicals - St. Clair River Site,285 Albert St,St. Clair,Organic Chemicals Manufacturing,Sarnia,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,570,kg/d,mon avg,1,590.5,590.5,Conducting Study,Assessment Underway
NOVA Chemicals (Canada) Ltd. / NOVA Chimie (Canada) Ltee.,NOVA Chemicals - St. Clair River Site,285 Albert St,St. Clair,Organic Chemicals Manufacturing,Sarnia,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-10-25,2021-10-25,1300,kg/d,/d,1,1615,1615,Conducting Study,Assessment Underway
NOVA Chemicals Corporation,785 Petrolia Line,785 Petrolia Line,St. Clair,Petroleum Refineries,Sarnia,TEMPERATURE,ECA/CofA/Permit Non-Compliance,2021-02-24,2021-03-18,10,°C,/d,21,11,14,Additional Monitoring Underway; Conducting Study,Assessment Underway
NOVA Chemicals Corporation,785 Petrolia Line,785 Petrolia Line,St. Clair,Petroleum Refineries,Sarnia,TEMPERATURE,ECA/CofA/Permit Non-Compliance,2021-03-21,2021-04-13,10,°C,/d,19,11,15,Additional Monitoring Underway; Conducting Study,Assessment Underway
NOVA Chemicals Corporation,785 Petrolia Line,785 Petrolia Line,St. Clair,Petroleum Refineries,Sarnia,TEMPERATURE,ECA/CofA/Permit Non-Compliance,2021-04-14,2021-05-17,10,°C,/d,19,11,13,Additional Monitoring Underway; Conducting Study,Assessment Underway
NOVA Chemicals Corporation,785 Petrolia Line,785 Petrolia Line,St. Clair,Petroleum Refineries,Sarnia,TEMPERATURE,ECA/CofA/Permit Non-Compliance,2021-05-18,2021-06-13,10,°C,/d,23,11,16,Additional Monitoring Underway; Conducting Study,Assessment Underway
"Ontario Graphite, Ltd.",Kearney Graphite Mine,2142 Forestry Rd Lots 7 & 8 Concession 10 Geographic Township of Butt,Kearney,Metal Mining and Refining,North Bay,PH - HIGH,ECA/CofA/Permit Non-Compliance,2021-01-24,2021-01-24,9,pH,any,1,9.1,9.1,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
"Ontario Graphite, Ltd.",Kearney Graphite Mine,2142 Forestry Rd Lots 7 & 8 Concession 10 Geographic Township of Butt,Kearney,Metal Mining and Refining,North Bay,PH - HIGH,ECA/CofA/Permit Non-Compliance,2021-03-08,2021-03-08,9,pH,any,1,9,9,None Required,Assessment Complete - No Action Required
"Ontario Graphite, Ltd.",Kearney Graphite Mine,2142 Forestry Rd Lots 7 & 8 Concession 10 Geographic Township of Butt,Kearney,Metal Mining and Refining,North Bay,PH - LOW,ECA/CofA/Permit Non-Compliance,2021-03-11,2021-03-11,6,pH,any,1,5.5,5.5,None Required,Assessment Complete - No Action Required
