Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
WINDSOR,Lou Romano Water Reclamation Plant,"4155 OJIBWAY PKWY, WINDSOR, ON N9C 4A5",WINDSOR,Municipal Sewage,Windsor Area Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,203,203,Operational Process Modified,Assessment Underway
TORONTO,Main (Toronto-Ashbridges Bay) Water Pollution Control Plant,"9 LESLIE ST, TORONTO, ON M4M 3M9",TORONTO,Municipal Sewage,Toronto District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/01/2023,05/31/2023,1,mg/L,mon avg,1,1.15,1.15,Operational Process Modified,Addressed w/o Intervention
MARATHON,Marathon Water Pollution Control Plant,"41 HOWE ST, MARATHON, ON P0T 2E0",MARATHON,Municipal Sewage,Thunder Bay District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,12/31/2023,15, mg/L,daily avg,6,22.2,"2,450",Equipment Modified - Repaired - Replaced or Re-calibrated,Event Resolved
MARATHON,Marathon Water Pollution Control Plant,"41 HOWE ST, MARATHON, ON P0T 2E0",MARATHON,Municipal Sewage,Thunder Bay District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,1, mg/L,daily avg,9,1.07,48.7,Equipment Modified - Repaired - Replaced or Re-calibrated,Event Resolved
MARATHON,Marathon Water Pollution Control Plant,"41 HOWE ST, MARATHON, ON P0T 2E0",MARATHON,Municipal Sewage,Thunder Bay District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,15, mg/L,daily avg,4,17,408,Equipment Modified - Repaired - Replaced or Re-calibrated,Event Resolved
NORTH GLENGARRY,Maxville Sewage Lagoons,"18108 ATHOL RD, MAXVILLE, NORTH GLENGARRY, ON K0C 1T0",NORTH GLENGARRY,Municipal Sewage,Cornwall Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/10/2023,05/08/2023,"4,932",kilogram (kg),/annum,1,7236.85,7236.85,Other,Addressed w/o Intervention
ONTARIO INFRASTRUCTURE AND LANDS CORPORATION,McFarlane Lake Wasterwater Treatment Plant,"3767 HWY 69 S, GREATER SUDBURY, ON P3G 1E3",GREATER SUDBURY,Miscellaneous Communal,Sudbury District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,200,CT/100mL,mon avg on a geo. mean density,1,1160,1160,New Equipment or Treatment Process Installed,Addressed w/o Intervention
MEAFORD,Meaford Water Pollution Control Plant,"35 GRANT ST, MEAFORD, ON ",Meaford,Municipal Sewage,Owen Sound District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,4,mg/L,mon avg,1,4.35,4.35,Resolved w/o Actions Required,Event Resolved
CAVAN MONAGHAN,Millbrook Water Pollution Control Plant,"25 CENTENNIAL LINE, MILLBROOK, CAVAN MONAGHAN, ON L0A 1G0",MILLBROOK,Municipal Sewage,Peterborough District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,7,mg/L,mon avg,1,7.42,7.42,Operational Process Modified,Voluntary Compliance Underway
PERTH EAST,Milverton Lagoon,"MILL ST W, LOT 5, CONCESSION III, PERTH EAST, ON N0K 1M0",PERTH EAST,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,01/31/2023,15,mg/L,mon avg,1,15.1,15.1,Other,Other Action Taken
PERTH EAST,Milverton Lagoon,"MILL ST W, LOT 5, CONCESSION III, PERTH EAST, ON N0K 1M0",PERTH EAST,Municipal Sewage,London District Office,UNIONIZED AMMONIA,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,0.2,mg/L,mon avg,1,0.3,0.3,Other,Other Action Taken
PERTH EAST,Milverton Lagoon,"MILL ST W, LOT 5, CONCESSION III, PERTH EAST, ON N0K 1M0",PERTH EAST,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/01/2023,03/31/2023,15,mg/L,mon avg,1,15.9,15.9,Other,Other Action Taken
MINDEN HILLS,Minden Water Pollution Control Plant,"73 ORDE ST, MINDEN HILLS, ON K0M 2K0",MINDEN HILLS,Municipal Sewage,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Legislation Non-Compliance,04/01/2023,04/30/2023,14.18,kg/d,mon avg,1,14.79,14.79,Operational Process Modified,Event Resolved
MINDEN HILLS,Minden Water Pollution Control Plant,"73 ORDE ST, MINDEN HILLS, ON K0M 2K0",MINDEN HILLS,Municipal Sewage,Peterborough District Office,TOTAL RESIDUAL CHLORINE,Legislation Non-Compliance,03/17/2023,03/17/2023,0.02,mg/L,any,1,0.05,0.05,Operational Process Modified,Event Resolved
WELLINGTON COMMON ELEMENTS CONDOMINIUM CORPORATION NO. 260,MINI LAKES MOBILE HOME COMMUNITY,"7541 WELLINGTON COUNTY RD 34, PUSLINCH, ON N1H 6H9",PUSLINCH,Miscellaneous Communal,Guelph District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,1,mg/L,annual avg,1,1.94,1.94,Conducting Study,Additional Requirements Added in Certificate of Approval/Permit
WELLINGTON COMMON ELEMENTS CONDOMINIUM CORPORATION NO. 260,MINI LAKES MOBILE HOME COMMUNITY,"7541 WELLINGTON COUNTY RD 34, PUSLINCH, ON N1H 6H9",PUSLINCH,Miscellaneous Communal,Guelph District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,12/31/2023,20,mg/L,annual avg,1,30.83,30.83,Conducting Study,Additional Requirements Added in Certificate of Approval/Permit
WEST PERTH,Mitchell (West Perth) Water Pollution Control Plant,"5949 FRANK ST, WEST PERTH, ON N0K 1N0",West Perth,Municipal Sewage,London District Office,UNIONIZED AMMONIA,Approval/Permit Non-Compliance,01/09/2023,01/09/2023,0.1,mg/L,/day,1,1.1503,1.1503,Other,Event Resolved
MONTHILL GOLF & COUNTRY CLUB,Monthill Golf & Country Club,"4925 HIGHWAY 6, HALDIMAND COUNTY, ON N3W 2A8",HALDIMAND COUNTY,Miscellaneous Communal,Hamilton District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,0.1,mg/L,/30 days,1,2.04,2.04,Additional Monitoring Underway,Assessment Complete - Incident Resolved
YORK REGION,Mount Albert Water Resource Recovery Facility,"5866 DOANE RD, EAST GWILLIMBURY, ON L0G 1M0",EAST GWILLIMBURY,Municipal Sewage,York Durham District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,10,mg/L,/mon,1,10.9,10.9,Equipment Modified - Repaired - Replaced or Re-calibrated,Event Resolved
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,3,mg/L,mon avg,1,9.75,9.75,Other,Other Action Taken
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,11/30/2023,10,mg/L,mon avg,1,12.5,12.5,Other,Other Action Taken
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,09/01/2023,09/30/2023,10,mg/L,mon avg,1,12.75,12.75,Additional Monitoring Underway,Event Resolved
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,3,mg/L,mon avg,1,5.15,5.15,Additional Monitoring Underway,Event Resolved
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Legislation Non-Compliance,07/01/2023,07/31/2023,3,mg/L,/mon,1,3.52,3.52,Action Plan Submitted,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,08/01/2023,08/31/2023,15,mg/L,mon avg,1,17.75,17.75,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,0.5,mg/L,mon avg,1,0.52,0.52,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,5,mg/L,mon avg,1,7,7,Operational Process Modified,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,3,mg/L,mon avg,1,6.3,6.3,Operational Process Modified,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,10,mg/L,mon avg,1,11.25,11.25,Operational Process Modified,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/01/2023,05/31/2023,10,mg/L,mon avg,1,10.8,10.8,Conducting Study,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,3,mg/L,mon avg,1,7.92,7.92,Conducting Study,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,3,mg/L,mon avg,1,8.8,8.8,New/Amended Approval,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,5,mg/L,mon avg,1,14.2,14.2,New/Amended Approval,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,5,mg/L,mon avg,1,6.9,6.9,New/Amended Approval,Voluntary Compliance Underway
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,3,mg/L,mon avg,1,7.22,7.22,Other,Other Action Taken
STRATHROY-CARADOC,Mount Brydges,"22416 MILL RD, STRATHROY-CARADOC, ON N0L 1W0",STRATHROY-CARADOC,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/01/2023,10/31/2023,10,mg/L,mon avg,1,11.2,11.2,Other,Other Action Taken
WELLINGTON NORTH,Mount Forest Water Pollution Control Plant,"651 CORK ST, WELLINGTON NORTH, ON N0G 2E0",WELLINGTON NORTH,Municipal Sewage,Guelph District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,2.5,mg/L,mon avg,1,6.83,6.83,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
WELLINGTON NORTH,Mount Forest Water Pollution Control Plant,"651 CORK ST, WELLINGTON NORTH, ON N0G 2E0",WELLINGTON NORTH,Municipal Sewage,Guelph District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,7,kg/d,mon avg,1,8.13,8.13,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
GREENSTONE,Nakina Water Pollution Control Plant,"413 RIVER DR, NAKINA, GREENSTONE, ON P0T 2H0",GREENSTONE,Municipal Sewage,Thunder Bay District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,01/01/2023,12/31/2023,200,CT/100mL,annual avg,1,423,423,Operational Process Modified,Voluntary Compliance Underway
CLUBLINK GOLF CLUB,National Pines Golf Club,"8165 10TH SIDEROAD, INNISFIL, ON L9S 3R2",INNISFIL,Miscellaneous Communal,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,2.5,mg/L,mon avg,1,12.9,12.9,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
CLUBLINK GOLF CLUB,National Pines Golf Club,"8165 10TH SIDEROAD, INNISFIL, ON L9S 3R2",INNISFIL,Miscellaneous Communal,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,2.5,mg/L,mon avg,1,12.21,12.21,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
CLUBLINK GOLF CLUB,National Pines Golf Club,"8165 10TH SIDEROAD, INNISFIL, ON L9S 3R2",INNISFIL,Miscellaneous Communal,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,2.5,mg/L,mon avg,1,2.62,2.62,Action Plan Submitted,Voluntary Compliance Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,25,mg/L,mon avg,1,38.3,38.3,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,25,mg/L,mon avg,1,31.7,31.7,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/01/2023,05/31/2023,25,mg/L,mon avg,1,29.9,29.9,Action Plan Submitted - Implementing Improvements,Voluntary Compliance Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,25,mg/L,mon avg,1,30.6,30.6,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,225,225,None Required,Assessment Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,09/01/2023,09/30/2023,25,mg/L,mon avg,1,32.6,32.6,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,25,mg/L,mon avg,1,29.5,29.5,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,25,mg/L,mon avg,1,37.2,37.2,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/01/2023,10/31/2023,25,mg/L,mon avg,1,36.5,36.5,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,25,mg/L,mon avg,1,39,39,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,11/30/2023,25,mg/L,mon avg,1,40.1,40.1,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,25,mg/L,mon avg,1,28.3,28.3,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Niagara Falls Wastewater Treatment Plant,"3450 STANLEY AVE, NIAGARA FALLS, ON ",NIAGARA FALLS,Municipal Sewage,Niagara District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,12/01/2023,12/31/2023,25,mg/L,mon avg,1,32.5,32.5,Additional Monitoring Underway,Assessment Underway
NORTH BAY,North Bay Water Pollution Control Plant,"650 MEMORIAL DR, NORTH BAY, ON P1A 1T6",NORTH BAY,Municipal Sewage,North Bay Area Office,TOTAL RESIDUAL CHLORINE,Approval/Permit Non-Compliance,06/12/2023,09/27/2023,0.02, mg/L,any,13,0.03,0.04,Equipment Modified - Repaired - Replaced or Re-calibrated,Addressed w/o Intervention
NORTH BAY,North Bay Water Pollution Control Plant,"650 MEMORIAL DR, NORTH BAY, ON P1A 1T6",NORTH BAY,Municipal Sewage,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,09/07/2023,09/07/2023,6,pH,any,1,5.84,5.84,Operational Process Modified,Addressed w/o Intervention
NORTH PERTH,North Perth Wastewater Treatment Plant,"6115 LINE 84, NORTH PERTH, ON N4W 0C8",NORTH PERTH,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,01/31/2023,15,mg/L,mon avg,1,23.5,23.5,Other,Other Action Taken
NORTH PERTH,North Perth Wastewater Treatment Plant,"6115 LINE 84, NORTH PERTH, ON N4W 0C8",NORTH PERTH,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,01/31/2023,135.6,kg/d,mon avg,1,243.3,243.3,Other,Other Action Taken
OXFORD COUNTY,Norwich Lagoon,"773126 STOVER ST S, NORWICH, ON N0J 1P0",NORWICH,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,11.8,kg/d,/mon,1,18.7,18.7,Resolved w/o Actions Required,Addressed w/o Intervention
OXFORD COUNTY,Norwich Lagoon,"773126 STOVER ST S, NORWICH, ON N0J 1P0",NORWICH,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,3,mg/L,/mon,1,5.9,5.9,Resolved w/o Actions Required,Addressed w/o Intervention
OXFORD COUNTY,Norwich Lagoon,"773126 STOVER ST S, NORWICH, ON N0J 1P0",NORWICH,Municipal Sewage,London District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/03/2023,04/20/2023,5,mg/L,/day,9,6.3,8.9,Resolved w/o Actions Required,Addressed w/o Intervention
OXFORD COUNTY,Norwich Lagoon,"773126 STOVER ST S, NORWICH, ON N0J 1P0",NORWICH,Municipal Sewage,London District Office,FLOW,Approval/Permit Non-Compliance,04/01/2023,04/02/2023,5160,L/min,24 hr,2,6288,6288,Resolved w/o Actions Required,Voluntary Compliance Underway
OXFORD COUNTY,Norwich Lagoon,"773126 STOVER ST S, NORWICH, ON N0J 1P0",NORWICH,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/01/2023,03/31/2023,23.7,kg/d,mon avg,1,103.4,103.4,Operational Process Modified,Assessment Underway
OXFORD COUNTY,Norwich Lagoon,"773126 STOVER ST S, NORWICH, ON N0J 1P0",NORWICH,Municipal Sewage,London District Office,BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,10,mg/L,mon avg,1,17.5,17.5,Operational Process Modified,Assessment Underway
OXFORD COUNTY,Norwich Lagoon,"773126 STOVER ST S, NORWICH, ON N0J 1P0",NORWICH,Municipal Sewage,London District Office,BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,23.7,kg/d,mon avg,1,57.4,57.4,Operational Process Modified,Assessment Underway
KAWARTHA LAKES,Omemee Lagoon,"267 BEAVER RD, OMEMEE, KAWARTHA LAKES, ON K0L 2W0",KAWARTHA LAKES,Municipal Sewage,Peterborough District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,09/30/2023,10/01/2023,30,mg/L,mon avg,1,31.25,31.25,Resolved w/o Actions Required,Addressed w/o Intervention
KAWARTHA LAKES,Omemee Lagoon,"267 BEAVER RD, OMEMEE, KAWARTHA LAKES, ON K0L 2W0",KAWARTHA LAKES,Municipal Sewage,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,11/30/2023,40,mg/L,mon avg,1,55.4,55.4,Other,Addressed w/o Intervention
OPINICON INC.,Opinicon Resort,"1697 CHAFFEY'S LOCK RD, RIDEAU LAKES, ON K0G 1E0",RIDEAU LAKES,Miscellaneous Communal,Kingston District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,07/18/2023,09/26/2023,20,mg/L,any,3,28,40,Action Plan Submitted,Voluntary Compliance Underway
OPINICON INC.,Opinicon Resort,"1697 CHAFFEY'S LOCK RD, RIDEAU LAKES, ON K0G 1E0",RIDEAU LAKES,Miscellaneous Communal,Kingston District Office,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval/Permit Non-Compliance,07/18/2023,07/18/2023,20,mg/L,any,1,38,38,Equipment Modified - Repaired - Replaced or Re-calibrated,Event Resolved
OPINICON INC.,Opinicon Resort,"1697 CHAFFEY'S LOCK RD, RIDEAU LAKES, ON K0G 1E0",RIDEAU LAKES,Miscellaneous Communal,Kingston District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/21/2023,08/15/2023,20,mg/L,any,3,22,60,Equipment Modified - Repaired - Replaced or Re-calibrated,Event Resolved
OPINICON INC.,Opinicon Resort,"1697 CHAFFEY'S LOCK RD, RIDEAU LAKES, ON K0G 1E0",RIDEAU LAKES,Miscellaneous Communal,Kingston District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/31/2023,09/26/2023,20,mg/L,any,3,22,72,Action Plan Submitted,Voluntary Compliance Underway
PEMBROKE,Pembroke Water Pollution Control Plant,"98 RANKIN ST, LAURENTIAN VALLEY, ON K8A 6Y9",LAURENTIAN VALLEY,Municipal Sewage,Ottawa District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,391.1797,391.1797,Operational Process Modified,Addressed w/o Intervention
PENETANGUISHENE,Penetanguishene (Fox St) Sewage Treatment Plant,"146 FOX ST, PENETANGUISHENE, ON L9M 1E7",PENETANGUISHENE,Municipal Sewage,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,12/01/2023,12/31/2023,15,mg/L,mon avg,1,18,18,Equipment Modified - Repaired - Replaced or Re-calibrated,Event Resolved
PERTH,Perth Sewage Treatment Lagoons,"390 WILD LIFE RD, DRUMMOND-NORTH ELMSLEY, ON K7H 3C7",DRUMMOND-NORTH ELMSLEY,Municipal Sewage,Ottawa District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,5.4,kg/d,mon avg,1,8.57,8.57,Other,Addressed w/o Intervention
PERTH,Perth Sewage Treatment Lagoons,"390 WILD LIFE RD, DRUMMOND-NORTH ELMSLEY, ON K7H 3C7",DRUMMOND-NORTH ELMSLEY,Municipal Sewage,Ottawa District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,0.7,mg/L,mon avg,1,0.72,0.72,Other,Assessment Underway
PERTH,Perth Sewage Treatment Lagoons,"390 WILD LIFE RD, DRUMMOND-NORTH ELMSLEY, ON K7H 3C7",DRUMMOND-NORTH ELMSLEY,Municipal Sewage,Ottawa District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,2,mg/L,mon avg,1,3.2,3.2,Other,Addressed w/o Intervention
